ticker,event_ts,option_type,strike,expiration_date,premium,contracts,volume,open_interest,underlying_price,alert_rule,is_sweep,is_floor,ask_side_premium,bid_side_premium,dte,execution_side,direction
AAOI,2026-03-19 17:17:33.320326+00:00,PUT,100.0,2026-03-20,14040,36,317,1057,98.9,REPEATEDHITS,False,False,0,14040,1,BID,
AAOI,2026-03-19 17:11:22.936452+00:00,CALL,130.0,2026-09-18,177504,70,130,40,98.41,REPEATEDHITSDESCENDINGFILL,False,False,0,177504,183,BID,
AAOI,2026-03-19 15:31:26.734963+00:00,CALL,105.0,2026-04-17,11700,10,77,742,100.362,REPEATEDHITS,False,False,9360,2340,29,ASK,LONG
AAOI,2026-03-19 15:29:49.424290+00:00,CALL,100.0,2026-03-20,11075,28,3141,8066,100.81,REPEATEDHITS,False,False,10680,0,1,ASK,LONG
AIRS,2026-03-23 14:20:31.015141+00:00,CALL,5.0,2026-04-17,34949,1000,1053,63,2.96,REPEATEDHITSDESCENDINGFILL,True,False,34949,0,25,ASK,LONG
AIRS,2026-03-23 14:00:58.692517+00:00,CALL,4.0,2026-04-17,16259,396,3315,5372,2.82,REPEATEDHITSDESCENDINGFILL,False,False,4687,11572,25,BID,
AIRS,2026-03-23 13:59:56.793441+00:00,CALL,4.0,2026-04-17,16500,300,2908,5372,3.18,REPEATEDHITS,False,False,16500,0,25,ASK,LONG
AIRS,2026-03-23 13:58:55.279591+00:00,CALL,3.0,2026-04-17,16240,203,1319,6201,3.1,REPEATEDHITS,False,False,16240,0,25,ASK,LONG
AIRS,2026-03-20 18:49:39.324972+00:00,CALL,4.0,2026-04-17,18000,450,2335,5295,2.71,REPEATEDHITS,False,False,0,18000,28,BID,
AIRS,2026-03-20 14:47:32.746769+00:00,CALL,4.0,2026-04-17,10560,192,993,5295,2.835,REPEATEDHITS,False,False,8250,2310,28,ASK,LONG
AIRS,2026-03-20 14:46:16.663271+00:00,CALL,3.0,2026-04-17,20581,257,1972,4059,2.87,REPEATEDHITSDESCENDINGFILL,False,False,0,20581,28,BID,
AIRS,2026-03-20 14:35:03.310818+00:00,CALL,3.0,2026-03-20,10135,677,3344,14901,3.0592,REPEATEDHITSASCENDINGFILL,False,False,10015,0,0,ASK,LONG
AIRS,2026-03-20 14:13:09.597019+00:00,CALL,3.0,2026-04-17,11196,149,873,4059,2.91,REPEATEDHITSDESCENDINGFILL,False,False,0,11196,28,BID,
AIRS,2026-03-18 14:05:47.084883+00:00,CALL,4.0,2026-04-17,17997,300,1063,3595,2.8298,REPEATEDHITS,False,False,17997,0,30,ASK,LONG
AIRS,2026-03-16 19:53:53.362750+00:00,CALL,3.0,2026-03-20,14441,361,11186,11093,2.8118,REPEATEDHITS,False,False,40,14401,4,BID,
AIRS,2026-03-16 19:53:49.957896+00:00,CALL,3.0,2026-03-20,21825,485,10825,11093,2.8501,REPEATEDHITS,False,False,0,21375,4,BID,
AIRS,2026-03-16 19:12:41.804817+00:00,CALL,3.0,2026-04-17,27336,364,2497,242,2.72,REPEATEDHITSASCENDINGFILL,False,False,0,27336,32,BID,
AIRS,2026-03-16 18:41:56.542689+00:00,CALL,3.0,2026-03-20,75393,1683,8886,11093,2.86,REPEATEDHITSDESCENDINGFILL,False,False,75348,45,4,ASK,LONG
AIRS,2026-03-16 17:37:26.566672+00:00,CALL,3.0,2026-04-17,10640,133,1857,242,2.8101,REPEATEDHITS,False,False,0,10640,32,BID,
ALB,2026-03-23 13:57:55.145602+00:00,CALL,172.5,2026-03-27,40025,125,147,51,167.46,REPEATEDHITS,True,False,40025,0,4,ASK,LONG
ALB,2026-03-23 13:38:27.477805+00:00,CALL,190.0,2026-09-18,10000,5,5,59,164.33,REPEATEDHITS,False,False,2000,0,179,ASK,LONG
ALB,2026-03-20 19:34:25.992527+00:00,PUT,165.0,2026-06-18,194054,77,92,129,155.42,REPEATEDHITSASCENDINGFILL,False,False,0,194054,90,BID,
ALB,2026-03-20 16:31:09.253334+00:00,PUT,155.0,2026-04-17,45590,47,49,378,158.51,REPEATEDHITS,False,False,45590,0,28,ASK,SHORT
ALB,2026-03-20 14:14:16.916062+00:00,PUT,160.0,2026-03-20,102120,444,452,786,159.5,REPEATEDHITS,True,False,102120,0,0,ASK,SHORT
ALB,2026-03-19 19:08:46.285853+00:00,CALL,250.0,2026-09-18,50400,56,61,121,163.91,REPEATEDHITS,False,False,23400,27000,183,BID,
ALB,2026-03-19 18:37:05.071671+00:00,PUT,160.0,2026-03-20,26123,95,279,957,160.74,REPEATEDHITSDESCENDINGFILL,True,False,26123,0,1,ASK,SHORT
ALB,2026-03-19 18:21:22.963920+00:00,PUT,90.0,2026-09-18,16191,42,97,410,161.0,REPEATEDHITS,False,False,0,16191,183,BID,
ALB,2026-03-19 17:09:31.620770+00:00,PUT,160.0,2026-04-17,34220,29,51,265,159.93,REPEATEDHITS,False,False,34220,0,29,ASK,SHORT
ALB,2026-03-19 14:14:08.566719+00:00,PUT,140.0,2027-01-15,29520,12,23,3705,160.44,REPEATEDHITS,False,False,12300,0,302,ASK,SHORT
ALB,2026-03-18 19:53:21.694011+00:00,CALL,150.0,2026-06-18,37353,12,89,124,166.28,REPEATEDHITS,False,False,37353,0,92,ASK,LONG
ALB,2026-03-18 19:53:21.694011+00:00,CALL,150.0,2026-06-18,31120,10,129,124,166.28,REPEATEDHITS,False,False,31120,0,92,ASK,LONG
ALB,2026-03-18 17:43:37.083727+00:00,CALL,195.0,2026-06-18,15360,12,33,210,167.54,REPEATEDHITS,False,False,5120,1280,92,ASK,LONG
ALB,2026-03-18 17:43:29.872368+00:00,CALL,195.0,2026-06-18,10290,8,21,210,167.54,REPEATEDHITSASCENDINGFILL,False,False,7720,1285,92,ASK,LONG
ALB,2026-03-18 17:27:57.433048+00:00,CALL,160.0,2026-03-20,16910,19,76,515,167.2382,REPEATEDHITS,True,False,6230,0,2,ASK,LONG
ALB,2026-03-18 14:21:11.112017+00:00,PUT,135.0,2026-04-17,272090,1183,1183,114,167.92,REPEATEDHITS,False,False,272090,0,30,ASK,SHORT
ALB,2026-03-18 14:18:44.318120+00:00,CALL,300.0,2026-09-18,296296,498,11853,3222,167.895,REPEATEDHITSASCENDINGFILL,True,False,295120,1176,184,ASK,LONG
ALB,2026-03-18 14:12:11.449678+00:00,CALL,300.0,2026-09-18,54405,93,9934,3222,167.249,REPEATEDHITS,True,False,52650,1755,184,ASK,LONG
ALB,2026-03-18 13:59:43.058257+00:00,CALL,200.0,2026-09-18,31255,16,37,1321,165.085,REPEATEDHITS,True,False,21450,5905,184,ASK,LONG
ALB,2026-03-18 13:58:20.339152+00:00,CALL,300.0,2026-09-18,195300,372,5388,3222,164.53,REPEATEDHITS,True,False,18375,111825,184,BID,
ALB,2026-03-18 13:50:38.366026+00:00,CALL,300.0,2026-09-18,163616,324,2076,3222,163.93,REPEATEDHITS,True,False,163616,0,184,ASK,LONG
ALB,2026-03-17 19:54:58.896622+00:00,PUT,150.0,2027-01-15,2740086,1000,1004,1130,166.045,REPEATEDHITS,False,False,0,2740086,304,BID,
ALB,2026-03-17 16:53:06.173469+00:00,CALL,260.0,2026-06-18,139754,499,13942,28741,164.82,REPEATEDHITSASCENDINGFILL,True,False,139754,0,93,ASK,LONG
ALB,2026-03-17 16:45:52.211794+00:00,PUT,145.0,2027-01-15,18060,7,10,96,165.1301,REPEATEDHITS,False,False,0,18060,304,BID,
ALB,2026-03-17 16:12:02.528076+00:00,CALL,175.0,2026-05-15,14400,10,100,40,165.24,REPEATEDHITS,False,False,8640,5760,59,ASK,LONG
ALB,2026-03-17 16:00:44.600507+00:00,CALL,260.0,2026-06-18,118657,389,11878,28741,166.08,REPEATEDHITS,True,False,9467,0,93,ASK,LONG
ALB,2026-03-17 16:00:37.190376+00:00,CALL,260.0,2026-06-18,152233,499,11489,28741,166.19,REPEATEDHITS,True,False,0,152233,93,BID,
ALB,2026-03-17 15:08:07.019401+00:00,PUT,160.0,2026-05-15,13230,9,9,71,166.27,REPEATEDHITS,False,False,7350,1470,59,ASK,SHORT
ALB,2026-03-17 14:47:19.940046+00:00,PUT,120.0,2026-05-15,22350,75,156,13,166.265,REPEATEDHITS,False,False,12218,10132,59,ASK,SHORT
ALB,2026-03-17 14:00:02.516683+00:00,CALL,260.0,2026-06-18,199283,649,2169,28741,165.8,REPEATEDHITSASCENDINGFILL,False,False,4031,195252,93,BID,
ALB,2026-03-16 19:19:53.661312+00:00,PUT,125.0,2026-09-18,159320,129,144,70,163.165,REPEATEDHITS,True,False,1240,158080,186,BID,
ALB,2026-03-16 19:19:53.661312+00:00,PUT,125.0,2026-09-18,121041,98,242,70,163.165,REPEATEDHITSASCENDINGFILL,False,False,1245,119796,186,BID,
ALB,2026-03-16 16:31:40.789390+00:00,CALL,300.0,2026-09-18,31499,60,1559,25,161.84,REPEATEDHITS,True,False,31499,0,186,ASK,LONG
ALB,2026-03-16 16:04:27.561838+00:00,CALL,300.0,2026-09-18,78766,150,1326,25,162.61,REPEATEDHITSDESCENDINGFILL,False,False,530,78236,186,BID,
ALB,2026-03-16 16:04:01.134396+00:00,CALL,280.0,2026-09-18,33447,50,163,3964,162.32,REPEATEDHITSDESCENDINGFILL,False,False,33447,0,186,ASK,LONG
ALB,2026-03-16 16:04:01.134396+00:00,CALL,260.0,2026-09-18,119370,138,146,83,162.67,REPEATEDHITS,False,False,119370,0,186,ASK,LONG
ALB,2026-03-16 16:04:01.134396+00:00,CALL,270.0,2026-09-18,151900,201,201,169,162.67,REPEATEDHITSASCENDINGFILL,True,False,129250,0,186,ASK,LONG
ALGN,2026-03-23 14:07:15.510042+00:00,CALL,180.0,2026-04-24,65319,71,121,3,179.36,REPEATEDHITS,True,False,65319,0,32,ASK,LONG
ALGN,2026-03-23 13:52:29.010125+00:00,CALL,172.5,2026-03-27,11340,14,14,6,178.94,REPEATEDHITS,False,False,11340,0,4,ASK,LONG
ALGN,2026-03-20 19:35:19.938893+00:00,PUT,160.0,2026-04-02,17160,88,100,9,171.51,REPEATEDHITS,False,False,16965,0,13,ASK,SHORT
ALGN,2026-03-20 18:11:39.202172+00:00,PUT,150.0,2026-06-18,17940,26,50,222,173.61,REPEATEDHITS,False,False,17940,0,90,ASK,SHORT
ALGN,2026-03-20 18:11:15.166512+00:00,PUT,150.0,2026-06-18,16560,24,24,222,173.5,REPEATEDHITS,False,False,16560,0,90,ASK,SHORT
ALGN,2026-03-20 17:26:31.453697+00:00,PUT,165.0,2026-05-15,16740,18,47,0,174.88,REPEATEDHITS,False,False,16740,0,56,ASK,SHORT
ALGN,2026-03-20 17:26:19.035355+00:00,PUT,165.0,2026-05-15,11040,12,29,0,175.05,REPEATEDHITS,False,False,11040,0,56,ASK,SHORT
ALGN,2026-03-20 17:10:51.773939+00:00,PUT,140.0,2026-05-15,31800,106,106,1,175.4199,REPEATEDHITS,False,False,31800,0,56,ASK,SHORT
ALGN,2026-03-19 15:13:03.418368+00:00,PUT,175.0,2026-04-02,30240,72,100,109,179.51,REPEATEDHITS,False,False,0,30240,14,BID,
ALGN,2026-03-19 14:51:54.931369+00:00,PUT,170.0,2026-03-27,30750,150,150,3,177.77,REPEATEDHITS,False,False,30750,0,8,ASK,SHORT
ALGN,2026-03-19 14:10:44.334637+00:00,CALL,195.0,2026-06-18,18700,17,34,101,178.74,REPEATEDHITS,False,False,18700,0,91,ASK,LONG
ALGN,2026-03-18 18:10:01.395449+00:00,PUT,180.0,2026-03-20,19600,28,100,143,173.32,REPEATEDHITS,False,False,0,19600,2,BID,
ALGN,2026-03-18 15:18:33.637025+00:00,PUT,180.0,2026-03-20,13774,17,60,143,171.8,REPEATEDHITSASCENDINGFILL,False,False,0,13774,2,BID,
ALGN,2026-03-17 19:02:14.760775+00:00,PUT,182.5,2026-03-27,14250,19,19,0,178.02,REPEATEDHITS,False,False,14250,0,10,ASK,SHORT
ALGN,2026-03-17 16:07:14.409701+00:00,CALL,182.5,2026-03-27,16000,64,64,2,176.21,REPEATEDHITS,False,False,0,16000,10,BID,
APH,2026-03-23 14:37:47.722157+00:00,PUT,130.0,2026-04-17,370500,650,690,3254,132.53,REPEATEDHITS,False,False,330030,0,25,ASK,SHORT
APH,2026-03-23 14:18:27.333102+00:00,CALL,155.0,2027-01-15,672225,395,395,140,132.83,REPEATEDHITSASCENDINGFILL,True,False,0,672225,298,BID,
APH,2026-03-20 18:36:17.684517+00:00,CALL,130.0,2026-04-17,213200,410,459,495,125.74,REPEATEDHITS,False,False,20800,0,28,ASK,LONG
APH,2026-03-20 16:19:00.278754+00:00,PUT,85.0,2027-01-15,60140,97,105,257,128.725,REPEATEDHITS,True,False,0,31620,301,BID,
APH,2026-03-20 16:00:31.455555+00:00,CALL,150.0,2026-04-17,68865,626,795,1632,128.45,REPEATEDHITSDESCENDINGFILL,False,False,115,68750,28,BID,
APH,2026-03-20 15:44:27.673732+00:00,CALL,155.0,2026-12-18,273050,182,339,829,128.495,REPEATEDHITS,False,False,7550,265500,273,BID,
APH,2026-03-19 18:51:45.608787+00:00,PUT,115.0,2026-04-17,83863,305,353,2709,129.5099,REPEATEDHITSDESCENDINGFILL,False,False,83863,0,29,ASK,SHORT
APH,2026-03-19 14:45:17.255657+00:00,PUT,120.0,2026-05-15,133600,167,771,179,128.555,REPEATEDHITS,False,False,133600,0,57,ASK,SHORT
APH,2026-03-19 14:45:17.255657+00:00,PUT,120.0,2026-05-15,184000,230,1001,179,128.555,REPEATEDHITS,False,False,184000,0,57,ASK,SHORT
APH,2026-03-19 14:23:38.573939+00:00,PUT,120.0,2026-05-15,479993,600,601,179,128.575,REPEATEDHITSDESCENDINGFILL,False,False,479993,0,57,ASK,SHORT
APH,2026-03-18 19:23:42.662276+00:00,CALL,145.0,2026-04-17,53280,333,883,1315,126.795,REPEATEDHITS,False,False,1600,51680,30,BID,
APH,2026-03-18 19:14:15.397864+00:00,PUT,125.0,2026-05-15,76500,75,93,140,127.29,REPEATEDHITS,False,False,76500,0,58,ASK,SHORT
APH,2026-03-18 19:11:14.018453+00:00,PUT,120.0,2026-04-17,110000,250,821,5008,127.38,REPEATEDHITS,False,False,110000,0,30,ASK,SHORT
APH,2026-03-18 19:08:53.481740+00:00,PUT,115.0,2026-05-15,82959,136,140,1092,127.45,REPEATEDHITS,False,False,79909,0,58,ASK,SHORT
APH,2026-03-18 19:06:16.902698+00:00,PUT,120.0,2026-04-17,209410,487,562,5008,127.48,REPEATEDHITS,False,False,209410,0,30,ASK,SHORT
APH,2026-03-18 19:01:53.768152+00:00,PUT,125.0,2026-04-17,304999,500,1169,3673,127.46,REPEATEDHITS,False,False,304999,0,30,ASK,SHORT
APH,2026-03-18 19:01:37.539349+00:00,CALL,145.0,2026-04-17,82500,500,544,1315,127.4185,REPEATEDHITS,False,False,0,82500,30,BID,
APH,2026-03-18 18:40:32.780794+00:00,CALL,135.0,2026-04-17,76806,167,262,1128,128.66,REPEATEDHITSDESCENDINGFILL,False,False,76806,0,30,ASK,LONG
APH,2026-03-18 16:08:50.000282+00:00,CALL,130.0,2026-04-17,221990,281,331,206,130.98,REPEATEDHITS,False,False,221990,0,30,ASK,LONG
APH,2026-03-17 18:21:28.392600+00:00,CALL,135.0,2026-03-20,101517,188,216,1223,138.4,REPEATEDHITSDESCENDINGFILL,False,False,101517,0,3,ASK,LONG
APH,2026-03-17 17:51:29.317022+00:00,CALL,170.0,2026-05-15,63757,250,254,295,138.2,REPEATEDHITSASCENDINGFILL,False,False,0,63757,59,BID,
APH,2026-03-17 16:13:58.061481+00:00,PUT,130.0,2026-04-17,90004,250,545,3068,141.035,REPEATEDHITS,False,False,0,90004,31,BID,
APH,2026-03-17 14:56:50.855050+00:00,PUT,125.0,2026-04-17,125743,493,539,2995,141.579,REPEATEDHITS,False,False,63495,62248,31,ASK,SHORT
APH,2026-03-17 14:56:01.364713+00:00,PUT,120.0,2026-04-17,146711,793,843,4564,141.715,REPEATEDHITSASCENDINGFILL,False,False,0,146711,31,BID,
APH,2026-03-16 19:49:26.856294+00:00,CALL,135.0,2026-04-17,196020,198,673,551,137.195,REPEATEDHITS,False,False,15840,29700,32,BID,
APH,2026-03-16 19:49:22.452295+00:00,CALL,135.0,2026-04-17,99960,102,475,551,137.19,REPEATEDHITS,False,False,0,99960,32,BID,
APH,2026-03-16 19:36:41.829907+00:00,CALL,130.0,2026-03-20,165370,182,254,718,137.365,REPEATEDHITS,False,False,53690,111680,4,BID,
APH,2026-03-16 19:36:41.829907+00:00,CALL,135.0,2026-03-20,297460,560,983,646,137.34,REPEATEDHITSDESCENDINGFILL,True,False,19720,277740,4,BID,
APH,2026-03-16 19:22:05.462416+00:00,CALL,135.0,2026-04-17,282000,300,373,551,136.37,REPEATEDHITS,False,False,0,98700,32,BID,
APH,2026-03-16 18:20:32.677833+00:00,CALL,155.0,2026-04-17,471105,2048,3598,921,136.445,SWEEPSFOLLOWEDBYFLOOR,True,True,11105,0,32,ASK,LONG
APH,2026-03-16 16:44:55.894003+00:00,PUT,140.0,2026-05-15,140000,100,105,3046,136.57,REPEATEDHITS,False,False,140000,0,60,ASK,SHORT
APH,2026-03-16 16:40:49.643693+00:00,CALL,145.0,2026-04-17,254357,553,559,274,135.95,REPEATEDHITSDESCENDINGFILL,False,False,254357,0,32,ASK,LONG
ASST,2026-03-23 14:22:03.398558+00:00,CALL,13.5,2026-04-24,27500,500,1023,3,10.74,REPEATEDHITS,True,False,0,25300,32,BID,
ASST,2026-03-23 14:11:12.151650+00:00,CALL,13.5,2026-04-24,25480,520,523,3,10.55,REPEATEDHITS,False,False,0,22638,32,BID,
ASST,2026-03-20 16:34:11.691921+00:00,CALL,15.0,2027-01-15,203000,725,1726,182,10.25,REPEATEDHITS,False,False,203000,0,301,ASK,LONG
ASST,2026-03-19 19:18:26.087318+00:00,CALL,15.0,2026-06-18,20090,205,210,104,10.246,REPEATEDHITS,False,False,9898,980,91,ASK,LONG
ASST,2026-03-18 19:43:44.925932+00:00,PUT,9.5,2026-03-20,12180,609,674,305,10.0665,REPEATEDHITS,False,False,12180,0,2,ASK,SHORT
ASST,2026-03-18 17:22:59.336874+00:00,PUT,3.0,2027-01-15,52839,1957,2267,26,10.17,REPEATEDHITS,False,False,52812,27,303,ASK,SHORT
ASST,2026-03-17 18:55:46.277976+00:00,PUT,10.0,2028-01-21,19800,44,54,17,11.15,REPEATEDHITS,False,False,0,19800,675,BID,
ASST,2026-03-17 17:59:21.556269+00:00,CALL,12.0,2028-01-21,28500,50,75,248,11.1401,REPEATEDHITS,False,False,28500,0,675,ASK,LONG
ASST,2026-03-17 17:20:17.759693+00:00,PUT,7.0,2026-04-17,16464,1029,1074,224,10.9,REPEATEDHITS,False,False,16464,0,31,ASK,SHORT
ASST,2026-03-17 14:56:25.200746+00:00,PUT,11.0,2026-04-17,70991,467,479,54,10.97,REPEATEDHITSASCENDINGFILL,False,False,1071,69920,31,BID,
ASST,2026-03-17 14:56:25.200746+00:00,CALL,11.0,2026-04-17,29253,199,251,223,10.97,REPEATEDHITS,False,False,0,29253,31,BID,
ASST,2026-03-16 18:17:07.816151+00:00,PUT,7.0,2026-09-18,53280,444,621,0,10.75,REPEATEDHITS,False,False,53280,0,186,ASK,SHORT
BE,2026-03-23 14:35:31.888398+00:00,CALL,190.0,2026-05-15,154935,99,108,3046,154.93,REPEATEDHITS,False,False,154935,0,53,ASK,LONG
BE,2026-03-23 14:23:38.812036+00:00,CALL,175.0,2026-04-17,905848,915,1152,3468,156.7017,REPEATEDHITSDESCENDINGFILL,False,False,905848,0,25,ASK,LONG
BE,2026-03-23 14:14:57.716575+00:00,PUT,140.0,2026-03-27,12395,51,273,2414,156.31,REPEATEDHITSASCENDINGFILL,False,False,12395,0,4,ASK,SHORT
BE,2026-03-23 14:11:31.175120+00:00,CALL,157.5,2026-03-27,248542,328,588,241,156.11,REPEATEDHITSDESCENDINGFILL,False,False,227832,20710,4,ASK,LONG
BE,2026-03-23 14:01:02.706167+00:00,CALL,146.0,2026-04-10,21580,11,18,24,155.215,REPEATEDHITSASCENDINGFILL,False,False,1970,19610,18,BID,
BE,2026-03-23 14:01:02.706167+00:00,CALL,146.0,2026-04-10,15825,8,31,24,155.38,REPEATEDHITSASCENDINGFILL,True,False,1980,13845,18,BID,
BE,2026-03-23 14:00:41.667937+00:00,CALL,175.0,2026-04-02,12045,33,86,149,155.03,REPEATEDHITS,False,False,12045,0,10,ASK,LONG
BE,2026-03-23 13:59:36.155399+00:00,CALL,165.0,2026-04-02,21415,34,67,155,154.0,REPEATEDHITS,False,False,21415,0,10,ASK,LONG
BE,2026-03-23 13:59:33.550333+00:00,CALL,175.0,2026-04-17,70492,81,188,3468,154.0,REPEATEDHITSASCENDINGFILL,False,False,0,70492,25,BID,
BE,2026-03-23 13:59:33.550333+00:00,CALL,175.0,2026-04-17,73541,85,107,3468,153.875,REPEATEDHITSDESCENDINGFILL,True,False,4341,0,25,ASK,LONG
BE,2026-03-23 13:57:28.900904+00:00,CALL,160.0,2026-03-27,40030,87,386,568,152.5,REPEATEDHITS,False,False,40030,0,4,ASK,LONG
BE,2026-03-23 13:48:12.813485+00:00,PUT,139.0,2026-03-27,26560,69,952,147,148.25,REPEATEDHITS,False,False,26560,0,4,ASK,SHORT
BE,2026-03-23 13:46:58.844195+00:00,PUT,139.0,2026-03-27,318373,827,846,147,148.965,REPEATEDHITSDESCENDINGFILL,False,False,318373,0,4,ASK,SHORT
BE,2026-03-23 13:43:06.907494+00:00,PUT,65.0,2026-12-18,26692,30,30,84,150.5,REPEATEDHITSDESCENDINGFILL,False,False,26692,0,270,ASK,SHORT
BE,2026-03-20 19:59:16.772723+00:00,CALL,240.0,2026-06-18,22065,21,30,214,149.7,REPEATEDHITS,False,False,21000,1065,90,ASK,LONG
BE,2026-03-20 19:58:07.789652+00:00,CALL,145.0,2026-04-17,201000,100,106,345,149.63,REPEATEDHITS,False,False,0,201000,28,BID,
BE,2026-03-20 19:44:22.121985+00:00,CALL,150.0,2026-06-18,167856,48,83,3076,150.515,REPEATEDHITSASCENDINGFILL,False,False,167856,0,90,ASK,LONG
BE,2026-03-20 19:31:37.535479+00:00,PUT,145.0,2026-06-18,1064294,353,521,775,151.005,REPEATEDHITS,False,False,1064294,0,90,ASK,SHORT
BE,2026-03-20 19:28:13.593617+00:00,PUT,150.0,2026-05-15,451820,164,2942,736,151.2192,REPEATEDHITS,False,False,0,2755,56,BID,
BE,2026-03-20 19:27:38.750436+00:00,PUT,145.0,2026-06-18,468635,157,168,775,151.0,REPEATEDHITSDESCENDINGFILL,False,False,468635,0,90,ASK,SHORT
BE,2026-03-20 19:09:48.533750+00:00,PUT,115.0,2026-05-15,11001,10,33,192,151.79,REPEATEDHITS,False,False,1100,2201,56,BID,
BE,2026-03-20 18:54:09.141312+00:00,CALL,160.0,2026-08-21,36895,9,40,113,152.96,REPEATEDHITSASCENDINGFILL,False,False,8240,28655,154,BID,
BE,2026-03-20 18:40:18.640901+00:00,PUT,135.0,2026-07-17,24345,9,52,76,152.32,REPEATEDHITS,True,False,8115,13525,119,BID,
BE,2026-03-20 18:39:30.382315+00:00,PUT,110.0,2026-11-20,18280,7,8,52,152.44,REPEATEDHITSDESCENDINGFILL,False,False,18280,0,245,ASK,SHORT
BE,2026-03-20 18:39:30.382315+00:00,PUT,150.0,2026-05-15,3026261,1144,1647,736,152.695,REPEATEDHITS,False,False,2915431,110830,56,ASK,SHORT
BE,2026-03-20 18:28:53.219149+00:00,CALL,160.0,2026-04-02,17550,18,109,170,154.175,REPEATEDHITS,False,False,5850,11700,13,BID,
BE,2026-03-20 18:20:54.047292+00:00,PUT,155.0,2026-04-17,17516,10,60,505,155.415,REPEATEDHITSDESCENDINGFILL,False,False,0,17516,28,BID,
BE,2026-03-20 18:17:43.014844+00:00,CALL,260.0,2026-08-21,32490,18,178,610,155.25,REPEATEDHITS,True,False,32490,0,154,ASK,LONG
BE,2026-03-20 17:57:36.459571+00:00,PUT,160.0,2026-03-20,214668,425,1002,1390,155.06,REPEATEDHITSASCENDINGFILL,False,False,1040,213628,0,BID,
BE,2026-03-20 17:55:45.128946+00:00,PUT,130.0,2026-06-18,1332500,650,718,942,154.98,FLOORTRADELARGECAP,False,True,1332500,0,90,ASK,SHORT
BE,2026-03-20 17:34:50.252587+00:00,PUT,115.0,2026-04-24,19180,39,60,86,155.495,REPEATEDHITSASCENDINGFILL,False,False,6025,13155,35,BID,
BE,2026-03-20 17:29:36.651958+00:00,PUT,125.0,2027-01-15,214753,60,260,180,155.84,REPEATEDHITSDESCENDINGFILL,False,False,0,214753,301,BID,
BE,2026-03-20 17:29:07.820297+00:00,PUT,125.0,2027-01-15,214559,60,200,180,155.96,REPEATEDHITS,False,False,0,214559,301,BID,
BE,2026-03-20 17:29:00.811981+00:00,PUT,125.0,2027-01-15,214730,60,140,180,155.75,REPEATEDHITSDESCENDINGFILL,False,False,0,214730,301,BID,
BE,2026-03-20 17:28:35.589512+00:00,PUT,125.0,2027-01-15,214806,60,80,180,155.69,REPEATEDHITSDESCENDINGFILL,False,False,0,214806,301,BID,
BE,2026-03-20 17:23:00.998620+00:00,CALL,170.0,2026-03-27,273102,666,823,552,157.4841,REPEATEDHITSASCENDINGFILL,False,False,208690,64412,7,ASK,LONG
BE,2026-03-20 17:23:00.998620+00:00,CALL,167.5,2026-03-27,27004,54,124,191,157.4841,REPEATEDHITS,True,False,5000,19984,7,BID,
BE,2026-03-20 17:16:19.944323+00:00,PUT,120.0,2026-05-15,13200,12,25,805,157.81,REPEATEDHITS,False,False,12100,0,56,ASK,SHORT
BE,2026-03-20 15:51:10.726666+00:00,PUT,125.0,2026-04-10,330745,882,930,1354,159.97,REPEATEDHITS,False,False,330745,0,21,ASK,SHORT
BE,2026-03-20 15:50:41.292260+00:00,PUT,160.0,2026-04-17,48735,27,99,1451,160.36,REPEATEDHITS,False,False,48735,0,28,ASK,SHORT
BE,2026-03-20 15:41:48.277119+00:00,CALL,150.0,2026-03-20,35860,34,354,4469,160.36,REPEATEDHITSDESCENDINGFILL,False,False,0,35860,0,BID,
BE,2026-03-20 15:01:42.861811+00:00,CALL,155.0,2026-05-15,45440,14,19,1481,160.92,REPEATEDHITSASCENDINGFILL,False,False,35750,9690,56,ASK,LONG
BE,2026-03-20 14:15:23.292091+00:00,CALL,190.0,2026-07-17,339875,115,220,947,159.895,REPEATEDHITSDESCENDINGFILL,False,False,339875,0,119,ASK,LONG
BE,2026-03-20 14:15:22.086525+00:00,CALL,190.0,2026-07-17,309750,105,105,947,159.895,REPEATEDHITS,False,False,0,0,119,MIXED,
BE,2026-03-20 14:14:53.013272+00:00,PUT,80.0,2027-01-15,66514,46,106,14033,160.1,REPEATEDHITSASCENDINGFILL,False,False,17380,49134,301,BID,
BE,2026-03-20 14:14:53.013272+00:00,CALL,195.0,2026-04-10,36805,75,75,101,160.1,REPEATEDHITSASCENDINGFILL,False,False,1020,35785,21,BID,
BE,2026-03-20 14:09:04.348187+00:00,PUT,145.0,2026-09-18,161730,44,51,909,162.2,REPEATEDHITS,False,False,117690,44040,182,ASK,SHORT
BE,2026-03-20 14:09:01.142426+00:00,CALL,260.0,2026-06-18,34256,31,59,24867,162.0,REPEATEDHITS,False,False,0,34256,90,BID,
BE,2026-03-20 14:03:48.738344+00:00,PUT,147.0,2026-03-27,35200,110,113,90,165.18,REPEATEDHITS,False,False,35200,0,7,ASK,SHORT
BE,2026-03-20 13:58:05.007345+00:00,CALL,200.0,2026-05-15,50002,28,61,2886,165.1204,REPEATEDHITSDESCENDINGFILL,False,False,0,50002,56,BID,
CAT,2026-03-23 14:33:33.296772+00:00,PUT,775.0,2026-04-10,84900,12,12,1,707.095,REPEATEDHITS,True,False,84900,0,18,ASK,SHORT
