ticker,direction,flow_score_raw,flow_score_scaled,price_score,final_score,reject_reason,checks_passed,checks_failed,options_context_score,gamma_regime,pattern,net_gex,gamma_flip_level_estimate,nearest_call_wall,nearest_put_wall,distance_to_call_wall_pct,distance_to_put_wall_pct,ticker_call_oi,ticker_put_oi,ticker_put_call_ratio,near_term_oi,swing_dte_oi,long_dated_oi,iv_rank,iv_current,repeat_flow_count,dte_score,flow_imbalance_ratio,bullish_flow_intensity,bearish_flow_intensity,bullish_premium_per_trade,bearish_premium_per_trade,bullish_vol_oi,bullish_sweep_count,bearish_sweep_count,bullish_breadth,bearish_breadth,bullish_zscore_tier,bearish_zscore_tier,bullish_flow_intensity_tier,bearish_flow_intensity_tier,bullish_premium_per_trade_tier,bearish_premium_per_trade_tier,bullish_vol_oi_tier,bearish_vol_oi_tier,bullish_repeat_tier,bearish_repeat_tier,bullish_sweep_tier,bearish_sweep_tier,bullish_breadth_tier,bearish_breadth_tier,bullish_dte_tier,bearish_dte_tier,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,freight_train,bearish_vol_oi,price_trend,price_extension,price_room,price_pattern,price_momentum,price_confirm_vol,extended,extension_cap,extension_cap_atr,extension_soft_promoted,watchlist_streak_days,watchlist_max_flow_score,watchlist_mean_flow_score_5d,watchlist_flow_trend,watchlist_first_seen,watchlist_last_seen,entry_price,stop_price,target_1,rr_ratio
DELL,LONG,0.23396108367353213,2.3396108367353214,6.44,3.5018,watchlist_reeval_failed,"momentum_aligned, not_extended, trend_aligned, trend_continuation","confirmation_volume, room_to_target",2.0,POSITIVE,trend_continuation,12209547.37,,240.0,100.0,4.23,56.57,233921.0,310002.0,1.325,146745.0,132683.0,264495.0,99.9,0.717,1,0.7,99.0,3e-06,0.0,22863.57922279163,0.0,3.227273,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.298708,0.0,0.0,0.0,,,2.69,0.52,0.18,1.4,1.46,0.19,False,sustained_trend,5.0,False,1.0,0.23396108367353213,0.23396108367353213,n/a,2026-05-07,2026-05-07,,,,
XLI,SHORT,0.375,3.75,4.87,4.916,watchlist_reeval_failed,"confirmation_volume, engulfing_at_resistance, momentum_aligned, not_extended, room_to_target",trend_aligned,7.9,NEGATIVE,unknown,-1480838.43,174.0,185.0,145.0,6.32,16.67,124159.0,552955.0,4.454,174708.0,375046.0,127360.0,79.5,0.213,1,1.0,0.0,0.0,0.0,0.0,7.1612374619395725e-06,,0,0,0.0,0.0,4,4,3,3,4,4,3,3,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.404472,0.0,0.0,,4.193333,0.0,0.74,1.0,1.6,1.05,0.48,False,default,2.5,False,1.0,0.375,0.375,n/a,2026-05-07,2026-05-07,,,,
FSLR,SHORT,0.3714884959930452,3.7148849599304516,3.76,4.5654,watchlist_reeval_failed,"bounce_and_fail, confirmation_volume, momentum_aligned, not_extended, room_to_target",trend_aligned,7.9,NEGATIVE,bounce_and_fail,-5302371.41,214.56,410.0,180.0,91.08,16.11,339844.0,212426.0,0.625,63042.0,101343.0,387885.0,21.9,0.501,1,1.0,0.0,0.0,3.2e-05,0.0,604607.7790660234,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,5e-06,0.0,0.17696,0.0,0.0,,13.071429,0.0,0.51,1.0,1.0,0.78,0.47,False,default,2.5,False,1.0,0.3714884959930452,0.3714884959930452,n/a,2026-05-07,2026-05-07,,,,
ON,SHORT,0.36548292304704044,3.6548292304704044,3.94,3.8294,watchlist_reeval_failed,"bounce_and_fail, confirmation_volume, momentum_aligned, not_extended, room_to_target",trend_aligned,4.1,POSITIVE,bounce_and_fail,209443.11,100.6,145.0,50.0,44.12,50.3,154137.0,105647.0,0.685,105134.0,66702.0,87948.0,70.7,0.58,3,1.0,0.0,0.0,3.2e-05,0.0,66947.4013847632,,0,0,0.0,0.00871,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,1e-06,0.0,0.161253,0.0,0.0,,2.648962,0.0,0.22,1.0,1.0,1.08,0.64,False,default,2.5,False,1.0,0.36548292304704044,0.36548292304704044,n/a,2026-05-07,2026-05-07,,,,
IGV,SHORT,0.3560567261094367,3.5605672610943673,3.33,3.5793,watchlist_reeval_failed,"confirmation_volume, not_extended, room_to_target, trend_continuation","momentum_aligned, trend_aligned",4.0,POSITIVE,trend_continuation,122371646.35,90.94,100.0,80.0,10.07,11.94,899687.0,1114911.0,1.239,658021.0,430287.0,926290.0,77.1,0.359,1,1.0,0.0,0.0,5e-05,0.0,495033.54052869935,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,1.9e-05,0.0,0.486592,0.0,0.0,,1.773772,0.0,0.2,1.0,1.4,0.32,0.41,False,default,2.5,False,1.0,0.3560567261094367,0.3560567261094367,n/a,2026-05-07,2026-05-07,,,,
CORZ,SHORT,0.3383832487579336,3.383832487579336,4.91,4.0449,watchlist_reeval_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, volume_capitulation_reversal",trend_aligned,4.4,POSITIVE,unknown,20285227.18,22.32,27.0,12.0,20.75,46.33,1407677.0,746988.0,0.531,662818.0,684687.0,807160.0,9.6,0.748,3,1.0,0.07288114469170713,0.000129,0.000206,4513.685833193369,30966.073957033805,1.800708,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,6e-06,0.230266,0.69875,0.0,0.0,,15.65,0.0,0.47,1.0,1.4,1.04,1.0,False,default,2.5,False,1.0,0.3383832487579336,0.3383832487579336,n/a,2026-05-07,2026-05-07,,,,
CAVA,SHORT,0.32324021342520176,3.2324021342520175,5.45,4.3912,watchlist_reeval_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_continuation",trend_aligned,5.7,NEUTRAL,trend_continuation,,,135.0,65.0,59.82,23.05,75602.0,44405.0,0.587,19315.0,31257.0,69435.0,86.1,0.732,1,1.0,0.0,0.0,5.7e-05,0.0,6.043297272028585e-30,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.377228,0.0,0.0,,4.495536,0.0,0.59,1.0,1.4,1.64,0.82,False,consolidation_break,3.0,False,1.0,0.32324021342520176,0.32324021342520176,n/a,2026-05-07,2026-05-07,,,,
UUUU,SHORT,0.3192577346390631,3.192577346390631,4.54,3.8383,watchlist_reeval_failed,"confirmation_volume, momentum_aligned, not_extended, pullback_to_resistance, room_to_target",trend_aligned,4.4,POSITIVE,pullback_to_resistance,5655273.65,23.34,30.0,10.0,28.48,57.17,389762.0,134656.0,0.345,102688.0,125222.0,296508.0,9.3,0.859,1,1.0,0.0,0.0,0.000133,0.0,3.2593046165447284e-15,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.573293,0.0,0.0,,31.903226,0.0,0.48,0.71,1.4,0.95,1.0,False,default,2.5,False,1.0,0.3192577346390631,0.3192577346390631,n/a,2026-05-07,2026-05-07,,,,
ASML,SHORT,0.15517562300168544,1.5517562300168544,3.54,3.1179,watchlist_reeval_failed,"not_extended, pullback_to_resistance, room_to_target","confirmation_volume, momentum_aligned, trend_aligned",6.4,NEUTRAL,pullback_to_resistance,,,1600.0,1400.0,5.5,7.69,81134.0,110047.0,1.356,78282.0,47511.0,65388.0,66.0,0.47,1,1.0,0.0,0.0,1e-06,0.0,5.097949322113397e-13,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.285148,0.0,0.0,,1.451613,0.0,0.48,1.0,1.4,0.36,0.3,False,default,2.5,False,1.0,0.15517562300168544,0.15517562300168544,n/a,2026-05-07,2026-05-07,,,,
GS,SHORT,0.12397477815658273,1.2397477815658273,3.62,2.6259,watchlist_reeval_failed,"ema_rally, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",4.6,POSITIVE,ema_rally,38940446.57,925.34,1000.0,800.0,8.01,13.59,216085.0,186517.0,0.863,105268.0,71868.0,225466.0,22.2,0.279,1,1.0,0.0,0.0,1e-06,0.0,6.422641630850678e-05,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.370056,0.0,0.0,,1.117409,0.0,0.78,0.69,1.2,0.84,0.11,False,default,2.5,False,1.0,0.12397477815658273,0.12397477815658273,n/a,2026-05-07,2026-05-07,,,,
NVO,SHORT,0.10956319342707097,1.0956319342707097,2.57,2.3188,watchlist_reeval_failed,"bounce_and_fail, momentum_aligned, room_to_target","confirmation_volume, not_extended, trend_aligned",5.0,POSITIVE,bounce_and_fail,18219060.55,45.78,50.0,40.0,9.17,12.66,945717.0,647183.0,0.684,321655.0,382946.0,888299.0,14.2,0.386,1,0.7,0.0,0.0,8e-06,0.0,79.3484230167555,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.502624,0.0,0.0,,1.120167,0.0,0.0,0.56,1.0,0.79,0.23,True,default,2.5,False,1.0,0.10956319342707097,0.10956319342707097,n/a,2026-05-07,2026-05-07,,,,
RSP,LONG,0.46304377260426904,4.6304377260426905,5.58,4.9892,watchlist_reeval_failed,"confirmation_volume, momentum_aligned, not_extended, trend_aligned, trend_continuation",room_to_target,5.0,NEGATIVE,trend_continuation,-27302789.72,,205.0,170.0,0.72,16.48,85484.0,179917.0,2.105,62221.0,105891.0,97289.0,63.1,0.153,1,1.0,99.0,2.3e-05,0.0,3.910846629283648e-21,0.0,2.634082,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.224336,0.0,0.0,0.0,,,1.77,0.81,0.09,1.4,1.07,0.44,False,sustained_trend,5.0,False,1.0,0.46304377260426904,0.46304377260426904,n/a,2026-05-07,2026-05-07,,,,
SNDK,LONG,0.3291505904026782,3.291505904026782,6.84,4.8378,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,5.7,POSITIVE,trend_continuation,74041701.64,1339.96,1500.0,250.0,11.94,81.34,330632.0,402716.0,1.218,324143.0,125464.0,283741.0,43.7,1.004,2,1.0,99.0,3.3e-05,0.0,12575.230937717812,0.0,27.00641,1,0,0.290022,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.273399,0.0,0.0,0.0,,,2.98,0.38,0.28,1.4,1.49,0.31,False,sustained_trend,5.0,False,1.0,0.3291505904026782,0.3291505904026782,n/a,2026-05-07,2026-05-07,,,,
NVTS,LONG,0.32754493975764826,3.2754493975764825,5.76,4.3057,watchlist_reeval_failed,"ema_pullback, not_extended, room_to_target, trend_aligned","confirmation_volume, momentum_aligned",4.7,POSITIVE,ema_pullback,1369220.73,15.78,20.0,7.0,26.66,55.67,344311.0,161002.0,0.468,209743.0,113367.0,182203.0,70.6,1.119,2,1.0,8.130015818526132e-10,0.000204,9.6e-05,6.915527981814519e-13,0.0008506167929041269,4.884892,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.417933,0.000937,0.0,0.0,,46.237805,2.38,0.8,0.71,1.2,0.53,0.15,False,default,2.5,False,1.0,0.32754493975764826,0.32754493975764826,n/a,2026-05-07,2026-05-07,,,,
IBM,LONG,0.3079662229349934,3.0796622293499345,4.47,4.3208,watchlist_reeval_failed,"momentum_aligned, not_extended, pullback_to_support, room_to_target","confirmation_volume, trend_aligned",7.2,NEGATIVE,pullback_to_support,-556935.15,231.3,240.0,220.0,3.76,4.89,213604.0,181509.0,0.85,129025.0,92622.0,173466.0,38.9,0.318,1,0.7,99.0,9e-06,0.0,1263140.0665303841,0.0,6.888636,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,2e-06,0.0,0.301138,0.0,0.0,0.0,,,0.0,0.76,1.0,1.4,1.2,0.11,False,default,2.5,False,1.0,0.3079662229349934,0.3079662229349934,n/a,2026-05-07,2026-05-07,,,,
MSFT,LONG,0.28299022861221007,2.829902286122101,6.7,4.865,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,7.2,POSITIVE,trend_continuation,949876574.27,420.82,450.0,400.0,6.95,4.94,2571817.0,1293947.0,0.503,869648.0,887875.0,2108241.0,46.1,0.274,1,1.0,99.0,0.0,0.0,2034.8673367157523,0.0,68.0,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.521286,0.0,0.0,0.0,,,1.79,0.83,1.0,1.4,1.37,0.3,False,sustained_trend,5.0,False,1.0,0.28299022861221007,0.28299022861221007,n/a,2026-05-07,2026-05-07,,,,
USO,LONG,0.27422081675916316,2.7422081675916314,6.1,4.6011,watchlist_reeval_failed,"momentum_aligned, not_extended, retest_and_confirm, room_to_target, trend_aligned",confirmation_volume,7.0,NEGATIVE,retest_and_confirm,-8535269.44,,150.0,100.0,11.14,25.91,720134.0,1182006.0,1.641,612960.0,614968.0,674212.0,76.5,0.709,2,1.0,99.0,0.001089,0.0,146.16912742829132,0.0,3.34849,0,0,0.382306,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.450299,0.0,0.0,0.0,,,2.04,0.99,0.66,1.4,0.69,0.32,False,default,2.5,False,1.0,0.27422081675916316,0.27422081675916316,n/a,2026-05-07,2026-05-07,,,,
NEM,LONG,0.20941413336108144,2.0941413336108146,4.85,4.3621,watchlist_reeval_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, support_ema_confluence",trend_aligned,9.3,NEGATIVE,support_ema_confluence,-5943427.25,113.41,120.0,100.0,5.74,11.89,311679.0,228713.0,0.734,74338.0,169577.0,296477.0,43.5,0.446,1,1.0,99.0,1.1e-05,0.0,1000100.3644987732,0.0,1.496307,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,4e-06,0.0,0.44699,0.0,0.0,0.0,,,0.0,0.89,1.0,1.6,0.99,0.37,False,default,2.5,False,1.0,0.20941413336108144,0.20941413336108144,n/a,2026-05-07,2026-05-07,,,,
URA,SHORT,0.4119823293456349,4.119823293456349,4.67,5.2009,watchlist_reeval_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_continuation",trend_aligned,8.7,NEGATIVE,trend_continuation,-3537222.93,56.24,60.0,50.0,6.65,11.13,186906.0,142699.0,0.763,31406.0,121553.0,176646.0,33.8,0.527,1,1.0,0.0,0.0,0.000331,0.0,6.783026265947182e-30,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.148329,0.0,0.0,,18.164502,0.0,0.74,1.0,1.4,0.98,0.55,False,default,2.5,False,1.0,0.4119823293456349,0.4119823293456349,n/a,2026-05-07,2026-05-07,,,,
RGTI,SHORT,0.3866800527916488,3.866800527916488,4.17,4.3244,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target, trend_continuation","confirmation_volume, trend_aligned",5.7,POSITIVE,trend_continuation,254624.45,18.3,20.0,14.0,9.05,23.66,367233.0,369903.0,1.007,286271.0,185083.0,265782.0,53.5,1.009,2,1.0,0.0,0.0,0.000157,0.0,95837.0637495212,,0,1,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,5e-06,0.0,0.160774,0.0,0.0,,5.41248,0.0,0.74,0.77,1.4,1.07,0.19,False,default,2.5,False,1.0,0.3866800527916488,0.3866800527916488,n/a,2026-05-07,2026-05-07,,,,
EWY,SHORT,0.32894047316209285,3.2894047316209285,2.93,3.4637,watchlist_reeval_failed,"bounce_and_fail, confirmation_volume, room_to_target","momentum_aligned, not_extended, trend_aligned",4.7,POSITIVE,bounce_and_fail,25626786.72,,200.0,120.0,13.15,32.11,313420.0,305622.0,0.975,234746.0,258983.0,125313.0,73.0,0.52,2,1.0,0.0,0.0,2.8e-05,0.0,1406.4955117541206,,0,0,0.0,0.491934,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.260642,0.0,0.0,,5.003409,0.0,0.0,1.0,1.0,0.48,0.45,True,default,2.5,False,1.0,0.32894047316209285,0.32894047316209285,n/a,2026-05-07,2026-05-07,,,,
TDG,SHORT,0.2937516782502777,2.937516782502777,3.2,3.7288,watchlist_reeval_failed,"ema_rally, not_extended, room_to_target","confirmation_volume, momentum_aligned, trend_aligned",6.5,NEUTRAL,ema_rally,,,1380.0,1070.0,11.11,13.85,2548.0,4618.0,1.812,4973.0,815.0,1378.0,57.8,0.29,1,0.7,0.0,0.0,9e-06,0.0,0.0018490776794317465,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.518564,0.0,0.0,,,0.0,0.52,1.0,1.2,0.35,0.14,False,default,2.5,False,1.0,0.2937516782502777,0.2937516782502777,n/a,2026-05-07,2026-05-07,,,,
CRDO,SHORT,0.2861718350809203,2.8617183508092032,3.5,3.4809,watchlist_reeval_failed,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",5.0,NEUTRAL,bounce_and_fail,,,200.0,100.0,6.22,46.89,118309.0,96601.0,0.817,78907.0,53606.0,82397.0,85.0,1.031,3,1.0,99.0,7e-06,4.2e-05,0.0006314329043178906,2.456438541056765e-13,1.539295,0,0,0.0,0.041926,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.037393,0.603376,0.0,0.0,,2.403081,0.0,0.44,1.0,1.0,0.91,0.15,False,default,2.5,False,1.0,0.2861718350809203,0.2861718350809203,n/a,2026-05-07,2026-05-07,,,,
CRWV,SHORT,0.26625063223526596,2.6625063223526597,3.54,3.1533,watchlist_reeval_failed,"bounce_and_fail, confirmation_volume, momentum_aligned, not_extended, room_to_target",trend_aligned,3.8,POSITIVE,bounce_and_fail,53671707.0,128.99,150.0,35.0,16.42,72.83,1071972.0,902051.0,0.841,710533.0,514151.0,749339.0,75.8,0.99,1,1.0,0.0,0.0,1e-05,0.0,472636.39163091057,,0,1,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.015695,0.0,0.0,,2.198529,0.0,0.39,1.0,1.0,0.75,0.41,False,default,2.5,False,1.0,0.26625063223526596,0.26625063223526596,n/a,2026-05-07,2026-05-07,,,,
MS,SHORT,0.16912463870978534,1.6912463870978534,4.62,3.6916,watchlist_reeval_failed,"confirmation_volume, momentum_aligned, not_extended, pullback_to_resistance, room_to_target",trend_aligned,7.3,POSITIVE,pullback_to_resistance,30492868.95,190.23,200.0,160.0,5.17,15.86,157180.0,227383.0,1.447,53915.0,115786.0,214862.0,44.7,0.278,1,1.0,0.0,0.0,3e-06,0.0,3.0513924667301814e-14,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.461863,0.0,0.0,,1.231591,0.0,0.67,1.0,1.4,1.21,0.35,False,default,2.5,False,1.0,0.16912463870978534,0.16912463870978534,n/a,2026-05-07,2026-05-07,,,,
