ticker,direction,flow_score_raw,flow_score_scaled,price_score,final_score,reject_reason,checks_passed,checks_failed,options_context_score,gamma_regime,pattern,net_gex,gamma_flip_level_estimate,nearest_call_wall,nearest_put_wall,distance_to_call_wall_pct,distance_to_put_wall_pct,ticker_call_oi,ticker_put_oi,ticker_put_call_ratio,near_term_oi,swing_dte_oi,long_dated_oi,iv_rank,iv_current,price_trend,price_extension,price_room,price_pattern,price_momentum,price_confirm_vol,repeat_flow_count,dte_score,flow_imbalance_ratio,bullish_flow_intensity,bearish_flow_intensity,bullish_premium_per_trade,bearish_premium_per_trade,bullish_vol_oi,bearish_vol_oi,bullish_sweep_count,bearish_sweep_count,bullish_breadth,bearish_breadth,bullish_zscore_tier,bearish_zscore_tier,bullish_flow_intensity_tier,bearish_flow_intensity_tier,bullish_premium_per_trade_tier,bearish_premium_per_trade_tier,bullish_vol_oi_tier,bearish_vol_oi_tier,bullish_repeat_tier,bearish_repeat_tier,bullish_sweep_tier,bearish_sweep_tier,bullish_breadth_tier,bearish_breadth_tier,bullish_dte_tier,bearish_dte_tier,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,entry_price,stop_price,target_1,rr_ratio,bullish_score_z_shadow,bearish_score_z_shadow
ABVX,SHORT,0.38538657591690195,3.8538657591690195,5.25,4.4619,watchlist_reeval_failed,"momentum_aligned, not_extended, resistance_ema_confluence, room_to_target","confirmation_volume, trend_aligned",4.8,NEUTRAL,resistance_ema_confluence,,,150.0,110.0,27.33,6.62,42158.0,22579.0,0.536,35772.0,19820.0,9145.0,74.4,1.034,0.0,0.89,0.51,1.6,2.0,0.25,6,1.0,0.001049302711218896,8e-06,2.2e-05,81.73274565997647,38946.21865840492,0.231161,0.587914,1,3,0.002827,0.666844,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACMR,SHORT,0.3581383424226826,3.581383424226826,4.76,4.2587,watchlist_reeval_failed,"confirmation_volume, ema_rally, momentum_aligned, not_extended, room_to_target",trend_aligned,5.2,NEUTRAL,ema_rally,,,60.0,45.0,20.32,9.76,38207.0,13269.0,0.347,27201.0,6315.0,17960.0,80.0,0.858,0.0,0.57,1.0,1.2,1.0,1.0,4,1.0,0.7970472243375115,1.8e-05,4.2e-05,0.000115591200193054,4.834142681618015e-05,0.120273,0.946634,1,0,0.0,0.007111,3.0,3.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.030797,0.023234,0.0,0.0,,,,,0.5445232228534875,0.6723096748518705
WGS,SHORT,0.3554095514395986,3.5540955143959865,6.11,4.59,watchlist_reeval_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none,4.9,NEUTRAL,trend_continuation,,,74.0,60.0,8.22,12.26,9256.0,5051.0,0.546,7156.0,3824.0,3327.0,80.4,1.11,1.85,0.86,0.89,1.4,0.74,0.36,2,1.0,0.0,0.0,5.2e-05,0.0,6.372018736411496,,,0,1,0.0,0.0,3.0,3.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.836565,0.0,0.0,,,,,0.34275825604327853,0.5803881023256007
CRDO,SHORT,0.33620729881988176,3.3620729881988174,2.48,4.045,watchlist_reeval_failed,"confirmation_volume, momentum_aligned, room_to_target","continuation_pattern, not_extended, trend_aligned",8.1,NEGATIVE,unknown,-1343621.7,161.26,200.0,60.0,23.36,62.99,103432.0,98959.0,0.957,87197.0,48203.0,66991.0,46.7,0.867,0.0,0.0,1.0,0.0,0.69,0.8,8,1.0,0.054436900468115446,1.5e-05,2.3e-05,1426.1806376584389,26198.784747007692,0.208854,0.724107,1,2,0.153675,0.158597,3.0,3.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.396574,0.207346,0.0,0.0,,,,,0.6003963255152579,0.7522148471917532
NN,LONG,0.3749630657830665,3.749630657830665,0.0,2.2498,watchlist_reeval_failed,none,not_extended,,,unknown,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,3,1.0,0.9490263544556029,3.9e-05,2.3e-05,23671.52175602423,49885.91021711531,0.015522,0.300638,1,0,0.448373,0.0,3.0,3.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2e-06,2e-06,0.754823,0.795174,0.0,0.0,,,,,0.7006061135156366,0.6671329284418769
AG,LONG,0.3660691781496637,3.660691781496637,4.31,4.3433,watchlist_reeval_failed,"confirmation_volume, not_extended, room_to_target, support_ema_confluence","momentum_aligned, trend_aligned",6.1,POSITIVE,support_ema_confluence,5444438.72,21.15,25.0,10.0,18.2,52.72,570889.0,313862.0,0.55,121401.0,228193.0,535157.0,58.6,0.804,0.0,0.91,1.0,1.6,0.34,0.46,5,0.7,99.0,5.8e-05,5e-06,15970.493209149645,532.2693960626206,0.166912,0.091883,0,0,0.031262,0.0,3.0,3.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.162917,0.33842,0.0,0.0,,,,,0.7537307320549099,0.5388570553937357
COP,LONG,0.3637606597335433,3.6376065973354335,3.76,3.9068,watchlist_reeval_failed,"ema_pullback, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",4.8,POSITIVE,ema_pullback,15318044.48,117.67,125.0,95.0,6.22,19.27,206390.0,151435.0,0.734,88061.0,104463.0,165301.0,84.7,0.347,0.0,0.38,1.0,1.2,1.07,0.11,12,1.0,51.319485391679486,7e-06,1e-06,2268.7290948642685,221.0397354483314,0.331312,0.12602,1,0,0.522011,0.006172,3.0,3.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.471853,0.332925,0.0,0.0,,,,,0.45288134646690825,0.30423576925746854
SNDK,LONG,0.2732940730858911,2.732940730858911,5.21,3.6495,watchlist_reeval_failed,"confirmation_volume, momentum_aligned, not_extended, trend_aligned, trend_continuation",room_to_target,3.6,POSITIVE,trend_continuation,7177051.15,913.74,1000.0,250.0,9.63,72.59,249949.0,251571.0,1.006,191908.0,95370.0,214242.0,83.0,1.117,2.33,0.09,0.16,1.4,0.84,0.4,9,1.0,9.258034572234255,4.8e-05,5e-06,199070.96774892087,10751.254285977395,0.305779,0.194403,1,0,0.113147,0.686612,2.0,2.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2e-06,0.0,0.396852,0.304284,0.0,0.0,,,,,0.59277273730126,0.32579414277382185
ETHA,LONG,0.3500924943340589,3.500924943340589,5.51,4.3035,watchlist_reeval_failed,"confirmation_volume, ema_pullback, not_extended, room_to_target, trend_aligned",momentum_aligned,4.5,POSITIVE,ema_pullback,4240370.04,17.33,20.0,10.0,14.74,42.63,781085.0,549410.0,0.703,405189.0,332751.0,592555.0,18.1,0.64,1.66,0.65,1.0,1.2,0.25,0.75,4,1.0,1.3077515539096818,2.4e-05,1.6e-05,6074.903891696886,4645.30428087447,16.403537,14.09355,0,0,0.324405,0.441451,3.0,3.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,1e-06,0.272787,0.344663,0.0,0.0,,,,,0.5617760984832362,0.6827852486864904
ANET,LONG,0.3236785444820719,3.236785444820719,6.97,4.5094,watchlist_reeval_failed,"confirmation_volume, momentum_aligned, room_to_target, trend_aligned, trend_continuation",not_extended,4.0,POSITIVE,trend_continuation,994192.45,165.67,195.0,105.0,17.9,36.51,150837.0,110258.0,0.731,82230.0,57606.0,121259.0,76.2,0.614,2.31,0.0,1.0,1.4,1.76,0.49,5,1.0,99.0,3e-06,2e-06,473.7329356092024,5.774220307873732,66.484809,4.8,2,0,0.22164,0.0,3.0,3.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.307546,0.527616,0.0,0.0,,,,,0.6051926751026276,0.5058689142638241
GAP,SHORT,0.3006573426283946,3.0065734262839463,1.67,3.5043,watchlist_reeval_failed,"not_extended, room_to_target","confirmation_volume, continuation_pattern, momentum_aligned, trend_aligned",7.5,NEUTRAL,unknown,,,30.0,22.0,10.91,18.67,43175.0,59165.0,1.37,13058.0,23453.0,65829.0,60.2,0.464,0.0,0.28,1.0,0.0,0.31,0.08,3,1.0,5.902490775845216e-07,6e-06,1.5e-05,2.8606534716365572e-15,2.4232595867351626e-09,0.368322,6.72684,0,0,0.0,1e-06,3.0,3.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.474846,0.365706,0.0,0.0,,,,,0.4145065530389754,0.6581527679542841
GM,SHORT,0.28847803404796013,2.884780340479601,3.46,3.3404,watchlist_reeval_failed,"momentum_aligned, not_extended, pullback_to_resistance, room_to_target","confirmation_volume, trend_aligned",4.3,POSITIVE,pullback_to_resistance,1453942.56,80.64,85.0,60.0,5.43,25.58,186813.0,141101.0,0.755,45872.0,130624.0,151418.0,90.6,0.417,0.0,0.2,1.0,1.4,0.72,0.14,12,1.0,9.502711783703508e-11,7e-06,1.4e-05,1.4199530518717008e-07,298.85217697685454,0.26618,0.824757,1,1,0.001641,0.012377,3.0,3.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.509044,0.524442,0.0,0.0,,,,,0.4451736206405292,0.7084943237136289
AAL,SHORT,0.28716745850505393,2.871674585050539,5.28,4.5998,watchlist_reeval_failed,"bounce_and_fail, confirmation_volume, momentum_aligned, not_extended, room_to_target",trend_aligned,7.9,NEGATIVE,bounce_and_fail,-2678739.03,,15.0,10.0,24.28,17.15,951076.0,1554885.0,1.635,529655.0,636919.0,1339387.0,78.9,0.555,0.0,0.61,1.0,1.0,1.68,1.0,3,1.0,0.29301045611208065,1.4e-05,5.6e-05,8011.545609507672,13671.091666508895,2.115489,0.61761,0,0,0.0,0.301255,3.0,3.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,2e-06,0.383992,0.536609,0.0,0.0,,,,,0.6421748023988,0.7089420484437089
USAR,LONG,0.5688989379688314,5.688989379688314,6.95,6.1895,watchlist_reeval_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none,6.3,POSITIVE,trend_continuation,2947778.04,22.54,25.0,11.0,11.31,51.02,262236.0,120842.0,0.461,124736.0,128375.0,129967.0,60.6,1.116,1.79,0.11,1.0,1.4,1.66,1.0,5,1.0,99.0,9.6e-05,1e-05,1479.1367962435402,0.658130580925854,2.717762,0.179794,2,0,0.006115,0.0,3.0,3.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.00505,0.680236,0.0,0.0,,,,,0.46676728033100956,0.42360934818285967
UVXY,LONG,0.49176009911111107,4.917600991111111,5.1,5.2088,watchlist_reeval_failed,"bounce_and_fail, confirmation_volume, momentum_aligned, not_extended, room_to_target",trend_aligned,6.1,POSITIVE,bounce_and_fail,1516814.27,38.73,50.0,35.0,26.25,11.62,143307.0,63294.0,0.442,106088.0,49135.0,51378.0,37.3,1.012,0.0,0.43,1.0,1.0,1.67,1.0,5,1.0,30.0994308909658,0.001145,0.000311,11.216506371850132,0.5589726802052284,2.127191,75.296392,0,1,0.0,0.037303,3.0,3.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.006668,0.05475,0.0,0.0,,,,,0.6500080797195371,0.5
NVAX,LONG,0.3896214174769785,3.896214174769785,4.95,4.4731,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target, trend_continuation","confirmation_volume, trend_aligned",5.2,POSITIVE,trend_continuation,588844.09,8.68,10.0,2.0,15.27,76.95,124398.0,62112.0,0.499,27623.0,30976.0,127911.0,74.8,0.855,0.0,0.99,1.0,1.4,1.26,0.3,1,1.0,99.0,4.2e-05,0.0,4.9370737061610775e-15,0.0,524.0,,1,0,0.0,0.0,3.0,3.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.792614,0.0,0.0,0.0,,,,,0.6937649667124247,0.3978400915792585
TFIN,LONG,0.3741988672833563,3.7419886728335627,6.33,4.67,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,4.5,NEUTRAL,trend_continuation,,,70.0,50.0,4.59,25.3,951.0,1187.0,1.248,584.0,505.0,1049.0,67.2,0.565,1.94,0.3,1.0,1.4,1.57,0.12,2,1.0,99.0,9.5e-05,0.0,2439.860127227627,0.0,,,1,0,0.080824,0.0,3.0,3.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1e-06,0.0,0.447187,0.0,0.0,0.0,,,,,0.6037223143260039,0.3978400915792585
ARKK,SHORT,0.4452938898641422,4.452938898641422,1.93,4.4655,watchlist_reeval_failed,"bounce_and_fail, confirmation_volume","momentum_aligned, not_extended, room_to_target, trend_aligned",8.3,NEGATIVE,bounce_and_fail,-6428088.29,,85.0,70.0,8.5,10.65,241282.0,293470.0,1.216,231003.0,149393.0,154356.0,39.7,0.394,0.0,0.0,0.0,1.0,0.6,0.33,6,1.0,71.30024426186917,4.1e-05,8.9e-05,5834.544862460839,40.91532169954367,0.500381,0.916022,0,1,0.275259,0.510906,3.0,3.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1e-06,0.0,0.37537,0.375335,0.0,0.0,,,,,0.48329319992928566,0.641750340328295
MNDY,SHORT,0.3662422374918207,3.662422374918207,6.43,4.6402,watchlist_reeval_failed,"confirmation_volume, ema_rally, momentum_aligned, not_extended, room_to_target, trend_aligned",none,4.4,NEUTRAL,ema_rally,,,80.0,60.0,20.55,9.58,29496.0,28171.0,0.955,22328.0,273.0,35066.0,95.3,0.959,2.11,0.89,0.67,1.2,0.67,0.9,1,1.0,0.0,0.0,4.1e-05,0.0,0.17177749117548968,,2.920892,0,0,0.0,0.0,3.0,3.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.008995,0.0,0.0,,,,,0.37893969352083734,0.6844872909619183
HROW,SHORT,0.35000727482421495,3.5000727482421494,3.43,3.799,watchlist_reeval_failed,"ema_rally, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",5.1,NEUTRAL,ema_rally,,,50.0,30.0,23.67,25.8,30652.0,6599.0,0.215,2208.0,4868.0,30175.0,81.8,0.841,0.0,0.31,1.0,1.2,0.72,0.2,1,1.0,0.0,0.0,3.4e-05,0.0,9.03757539378104e-19,,42.3,0,0,0.0,0.0,3.0,3.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.241437,0.0,0.0,,,,,0.37893969352083734,0.7165163738543762
UEC,SHORT,0.337143410833306,3.37143410833306,2.99,3.9027,watchlist_reeval_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target","continuation_pattern, trend_aligned",6.6,NEUTRAL,unknown,,,15.0,13.0,0.98,12.49,110264.0,44551.0,0.404,77996.0,3667.0,73152.0,35.2,0.804,0.0,0.58,1.0,0.0,0.88,0.52,1,1.0,0.0,0.0,3e-05,0.0,46.95188118806533,,3.251924,0,0,0.0,0.0,3.0,3.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.047099,0.0,0.0,,,,,0.37893969352083734,0.690855170294801
BE,SHORT,0.3161094139756797,3.161094139756797,2.77,4.1915,watchlist_reeval_failed,"confirmation_volume, momentum_aligned, room_to_target","continuation_pattern, not_extended, trend_aligned",8.9,NEGATIVE,unknown,-2098740.85,208.02,260.0,75.0,24.37,64.13,317541.0,303421.0,0.956,173944.0,211414.0,235604.0,49.0,1.131,0.0,0.0,1.0,0.0,1.27,0.49,9,1.0,0.014470486019501481,5e-06,2.7e-05,75.0474428074747,2593.121015642989,59.279551,0.936888,0,2,0.106053,0.399463,3.0,3.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.21088,0.42298,0.0,0.0,,,,,0.4490783282840407,0.542476098419781
UVIX,LONG,0.3798239337481447,3.798239337481447,4.86,4.0771,watchlist_reeval_failed,"confirmation_volume, momentum_aligned, not_extended, pullback_to_support, room_to_target",trend_aligned,3.6,POSITIVE,pullback_to_support,362688.3,5.84,6.0,4.0,1.61,32.26,210982.0,117531.0,0.557,191231.0,64653.0,72629.0,50.2,1.426,0.0,0.39,1.0,1.4,1.56,0.52,3,1.0,99.0,0.00164,0.0,1485.6323494601145,0.0,7.331695,,2,0,0.272995,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3e-06,0.0,0.101104,0.0,0.0,0.0,,,,,,
MLM,SHORT,0.39270508110104146,3.9270508110104148,3.17,3.9545,watchlist_reeval_failed,"ema_rally, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",5.2,NEUTRAL,ema_rally,,,680.0,600.0,8.66,4.13,1099.0,1460.0,1.328,812.0,929.0,818.0,90.0,0.32,0.0,0.59,0.35,1.2,0.78,0.25,3,1.0,0.1479074960155103,1e-06,6e-06,7.135832198867861e-06,2.4122618498387543e-05,,,0,2,0.0,0.293018,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.309582,0.310952,0.0,0.0,,,,,,
RMD,SHORT,0.375,3.75,5.62,4.741,watchlist_reeval_failed,"ema_rally, momentum_aligned, not_extended, room_to_target, trend_aligned",confirmation_volume,5.9,NEUTRAL,ema_rally,,,250.0,200.0,9.45,12.44,2585.0,8776.0,3.395,1813.0,5298.0,4250.0,97.2,0.424,1.99,0.93,0.54,1.2,0.92,0.03,1,1.0,0.0,0.0,5e-06,0.0,1.1413739692908545e-30,,330.0,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.166094,0.0,0.0,,,,,,
SYY,LONG,0.6037216753043289,6.037216753043289,4.33,5.2776,watchlist_reeval_failed,"momentum_aligned, not_extended, support_ema_confluence","confirmation_volume, room_to_target, trend_aligned",4.8,NEUTRAL,support_ema_confluence,,,80.0,70.0,4.3,8.74,69955.0,19348.0,0.277,17183.0,46488.0,25632.0,93.4,0.275,0.0,0.9,0.0,1.6,1.83,0.0,15,1.0,0.28022143022653073,3.4e-05,1.1e-05,1.000131480170213,1.7845378195409747,11.482153,14.874516,2,1,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.488469,0.58081,0.0,0.0,,,,,,
PRAX,LONG,0.5992473355422024,5.992473355422025,5.63,6.0252,watchlist_reeval_failed,"confirmation_volume, momentum_aligned, not_extended, trend_aligned, trend_continuation",room_to_target,6.7,NEUTRAL,trend_continuation,,,450.0,130.0,30.26,62.37,1815.0,7436.0,4.097,1824.0,512.0,6915.0,52.6,0.793,1.76,0.38,0.02,1.4,1.62,0.45,5,1.0,99.0,5.3e-05,0.0,0.002897609740697628,0.0,31.3125,,2,0,0.653926,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.040588,0.0,0.0,0.0,,,,,,
AS,LONG,0.5850739908100202,5.850739908100202,4.88,5.8094,watchlist_reeval_failed,"momentum_aligned, not_extended, support_ema_confluence, trend_aligned","confirmation_volume, room_to_target",7.1,NEUTRAL,support_ema_confluence,,,40.0,35.0,10.01,3.74,28435.0,6282.0,0.221,9911.0,12471.0,12335.0,20.4,0.443,1.77,0.57,0.19,1.6,0.72,0.04,5,1.0,99.0,1.8e-05,0.0,0.7439554507650326,0.0,4.920413,,1,0,0.530603,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.395065,0.0,0.0,0.0,,,,,,
IVZ,LONG,0.5756834610186145,5.756834610186145,5.65,5.5534,watchlist_reeval_failed,"confirmation_volume, momentum_aligned, not_extended, retest_and_confirm, room_to_target",trend_aligned,4.9,NEUTRAL,retest_and_confirm,,,26.0,15.0,4.06,39.96,72973.0,3504.0,0.048,26955.0,38129.0,11393.0,85.3,0.446,0.0,0.58,0.86,1.4,1.81,1.0,9,0.7,99.0,0.000392,2.4e-05,280.30508522968313,3.0600030527226997e-11,211.828862,242.365789,0,2,0.487465,0.543647,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.475812,0.566368,0.0,0.0,,,,,,
FLR,LONG,0.5526562906159647,5.526562906159647,5.25,5.6183,watchlist_reeval_failed,"not_extended, room_to_target, trend_aligned, trend_continuation","confirmation_volume, momentum_aligned",6.4,NEUTRAL,trend_continuation,,,70.0,37.5,45.71,21.94,66955.0,25243.0,0.377,11339.0,44967.0,35892.0,80.3,0.599,1.56,0.95,1.0,1.4,0.33,0.0,4,1.0,99.0,0.0001,1.7e-05,3.8051516188866126e-19,1.71387454247134e-25,76.351229,4.238532,0,0,0.511983,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.554488,0.251618,0.0,0.0,,,,,,
ATI,LONG,0.5500885843057788,5.500885843057787,5.32,5.4064,watchlist_reeval_failed,"momentum_aligned, not_extended, trend_aligned, trend_continuation","confirmation_volume, room_to_target",5.3,NEUTRAL,trend_continuation,,,200.0,145.0,22.48,11.2,11938.0,5055.0,0.423,6895.0,2224.0,7874.0,93.1,0.549,1.79,0.36,0.11,1.4,1.64,0.02,5,1.0,99.0,2.3e-05,0.0,6.411177587297183e-08,0.0,7.472731,,0,0,0.002446,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.304925,0.0,0.0,0.0,,,,,,
DOV,LONG,0.5472213300213942,5.472213300213942,6.47,5.9771,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, volume_capitulation_reversal",confirmation_volume,6.5,NEUTRAL,unknown,,,270.0,210.0,21.85,5.23,6043.0,2570.0,0.425,2658.0,3007.0,2948.0,88.0,0.318,1.65,0.37,0.97,1.4,1.88,0.19,4,1.0,99.0,1.1e-05,1e-06,2.476498592419863e-10,8.016587212063446e-25,9.21819,1.123596,0,0,0.420384,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.367616,0.631344,0.0,0.0,,,,,,
BOOT,LONG,0.5426105641932177,5.426105641932177,4.38,4.6671,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target, trend_continuation","confirmation_volume, trend_aligned",3.2,NEUTRAL,trend_continuation,,,165.0,100.0,1.22,38.65,1388.0,805.0,0.58,1785.0,4.0,404.0,88.3,0.609,0.0,0.65,1.0,1.4,1.27,0.06,4,1.0,99.0,7.3e-05,5e-06,1.0773059390106908e-12,2.4338123133626155e-21,65.244167,268.0,0,0,9e-06,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.763403,0.623421,0.0,0.0,,,,,,
SEZL,LONG,0.541253014686439,5.41253014686439,5.75,5.4713,watchlist_reeval_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none,5.2,NEUTRAL,trend_continuation,,,105.0,50.0,29.77,38.2,16621.0,12595.0,0.758,9646.0,8037.0,11533.0,79.1,0.94,1.7,0.01,0.21,1.4,1.75,0.68,4,0.7,99.0,0.000123,0.0,0.004809790093288227,0.0,29.139961,,0,0,0.49987,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.042323,0.0,0.0,0.0,,,,,,
REAL,LONG,0.5270550086376622,5.2705500863766215,5.98,5.4893,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target, support_ema_confluence, trend_aligned",confirmation_volume,5.3,NEUTRAL,support_ema_confluence,,,15.0,10.0,28.76,14.16,69568.0,18087.0,0.26,55411.0,99.0,32145.0,85.6,0.971,1.88,0.06,1.0,1.6,1.24,0.21,2,1.0,99.0,0.001385,0.0,1.8130956465718767e-24,0.0,13.938264,,0,0,0.047673,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.115894,0.0,0.0,0.0,,,,,,
SUN,LONG,0.5114994530821066,5.1149945308210665,5.45,5.4325,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,6.2,NEUTRAL,trend_continuation,,,65.0,62.5,2.15,1.78,8787.0,4084.0,0.465,754.0,6210.0,5907.0,19.8,0.223,1.56,0.73,0.8,1.4,0.89,0.07,1,1.0,99.0,1e-05,0.0,38.913999880223784,0.0,14.754717,,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.419964,0.0,0.0,0.0,,,,,,
IMVT,LONG,0.5114994530821066,5.1149945308210665,5.16,5.3855,watchlist_reeval_failed,"momentum_aligned, trend_aligned, trend_continuation","confirmation_volume, not_extended, room_to_target",6.4,NEUTRAL,trend_continuation,,,30.0,22.0,3.84,23.85,26508.0,3883.0,0.146,14429.0,10198.0,5764.0,50.7,0.665,1.86,0.0,0.0,1.4,1.73,0.17,1,1.0,99.0,3.9e-05,0.0,1.0541747539282635e-27,0.0,52.736842,,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.386964,0.0,0.0,0.0,,,,,,
VSAT,LONG,0.49859074162953737,4.985907416295373,6.0,5.633,watchlist_reeval_failed,"confirmation_volume, momentum_aligned, trend_aligned, trend_continuation","not_extended, room_to_target",6.7,NEUTRAL,trend_continuation,,,70.0,42.0,10.37,33.78,54361.0,12745.0,0.234,33156.0,20737.0,13213.0,62.5,0.823,2.51,0.0,0.0,1.4,1.65,0.44,4,1.0,99.0,5.3e-05,4e-06,0.20540191506599467,1.0774480890664074e-12,108.793175,0.024794,0,0,0.10262,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.128881,0.030732,0.0,0.0,,,,,,
