ticker,direction,flow_score_raw,flow_score_scaled,price_score,final_score,reject_reason,checks_passed,checks_failed,options_context_score,gamma_regime,pattern,net_gex,gamma_flip_level_estimate,nearest_call_wall,nearest_put_wall,distance_to_call_wall_pct,distance_to_put_wall_pct,ticker_call_oi,ticker_put_oi,ticker_put_call_ratio,near_term_oi,swing_dte_oi,long_dated_oi,iv_rank,iv_current,price_trend,price_extension,price_room,price_pattern,price_momentum,price_confirm_vol,repeat_flow_count,dte_score,flow_imbalance_ratio,bullish_flow_intensity,bearish_flow_intensity,bullish_premium_per_trade,bearish_premium_per_trade,bullish_vol_oi,bullish_sweep_count,bearish_sweep_count,bullish_breadth,bearish_breadth,bullish_zscore_tier,bearish_zscore_tier,bullish_flow_intensity_tier,bearish_flow_intensity_tier,bullish_premium_per_trade_tier,bearish_premium_per_trade_tier,bullish_vol_oi_tier,bearish_vol_oi_tier,bullish_repeat_tier,bearish_repeat_tier,bullish_sweep_tier,bearish_sweep_tier,bullish_breadth_tier,bearish_breadth_tier,bullish_dte_tier,bearish_dte_tier,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,bearish_vol_oi,entry_price,stop_price,target_1,rr_ratio,bullish_score_z_shadow,bearish_score_z_shadow
MLM,SHORT,0.39270508110104146,3.9270508110104148,5.97,4.6345,watchlist_reeval_failed,"confirmation_volume, momentum_aligned, not_extended, retest_and_confirm, trend_aligned",room_to_target,4.4,NEUTRAL,retest_and_confirm,,,680.0,600.0,10.66,2.36,1192.0,1477.0,1.239,819.0,991.0,859.0,98.6,0.355,1.64,0.95,0.07,1.4,1.43,0.49,3,1.0,0.1479074960155103,1e-06,6e-06,7.135832198867861e-06,2.4122618498387543e-05,,0,2,0.0,0.293018,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.309582,0.310952,0.0,0.0,,,,,,,
RMD,SHORT,0.375,3.75,5.87,4.796,watchlist_reeval_failed,"momentum_aligned, not_extended, retest_and_confirm, trend_aligned","confirmation_volume, room_to_target",5.8,NEUTRAL,retest_and_confirm,,,250.0,200.0,13.01,9.59,2620.0,8822.0,3.367,1880.0,5308.0,4254.0,97.5,0.434,2.07,0.39,0.0,1.4,1.8,0.21,1,1.0,0.0,0.0,5e-06,0.0,1.1413739692908545e-30,,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.166094,0.0,0.0,330.0,,,,,,
SYY,LONG,0.6037216753043289,6.037216753043289,3.34,5.2006,watchlist_reeval_failed,"momentum_aligned, not_extended, support_ema_confluence","confirmation_volume, room_to_target, trend_aligned",5.9,NEUTRAL,support_ema_confluence,,,80.0,70.0,6.97,6.4,70430.0,19764.0,0.281,17909.0,46554.0,25731.0,96.6,0.289,0.0,0.68,0.18,1.6,0.87,0.0,15,1.0,0.28022143022653073,3.4e-05,1.1e-05,1.000131480170213,1.7845378195409747,11.482153,2,1,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.488469,0.58081,0.0,0.0,14.874516,,,,,,
PRAX,LONG,0.5992473355422024,5.992473355422025,5.49,6.0232,watchlist_reeval_failed,"momentum_aligned, not_extended, trend_aligned, trend_continuation","confirmation_volume, room_to_target",6.9,NEUTRAL,trend_continuation,,,450.0,130.0,32.03,61.86,1888.0,7456.0,3.949,1834.0,513.0,6997.0,50.1,0.784,1.71,0.53,0.12,1.4,1.49,0.24,5,1.0,99.0,5.3e-05,0.0,0.002897609740697628,0.0,31.3125,2,0,0.653926,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.040588,0.0,0.0,0.0,,,,,,,
AS,LONG,0.5850739908100202,5.850739908100202,5.08,5.7894,watchlist_reeval_failed,"not_extended, room_to_target, support_ema_confluence, trend_aligned","confirmation_volume, momentum_aligned",6.7,NEUTRAL,support_ema_confluence,,,40.0,35.0,10.65,3.18,29045.0,6471.0,0.223,10687.0,12546.0,12283.0,66.4,0.526,1.75,0.68,0.24,1.6,0.49,0.32,5,1.0,99.0,1.8e-05,0.0,0.7439554507650326,0.0,4.920413,1,0,0.530603,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.395065,0.0,0.0,0.0,,,,,,,
IVZ,LONG,0.5756834610186145,5.756834610186145,6.08,5.7224,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,5.1,NEUTRAL,trend_continuation,,,26.0,15.0,4.12,39.93,73751.0,3583.0,0.049,27209.0,38363.0,11762.0,90.2,0.454,1.73,0.62,0.89,1.4,1.45,0.0,9,0.7,99.0,0.000392,2.4e-05,280.30508522968313,3.0600030527226997e-11,211.828862,0,2,0.487465,0.543647,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.475812,0.566368,0.0,0.0,242.365789,,,,,,
FLR,LONG,0.5526562906159647,5.526562906159647,3.5,5.0933,watchlist_reeval_failed,"ema_pullback, not_extended, room_to_target","confirmation_volume, momentum_aligned, trend_aligned",6.4,NEUTRAL,ema_pullback,,,70.0,37.5,48.49,20.45,67178.0,25392.0,0.378,11582.0,45036.0,35952.0,80.8,0.603,0.0,0.8,1.0,1.2,0.33,0.16,4,1.0,99.0,0.0001,1.7e-05,3.8051516188866126e-19,1.71387454247134e-25,76.351229,0,0,0.511983,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.554488,0.251618,0.0,0.0,4.238532,,,,,,
ATI,LONG,0.5500885843057788,5.500885843057787,5.26,5.4084,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,5.4,NEUTRAL,trend_continuation,,,200.0,145.0,25.83,8.78,12205.0,5275.0,0.432,7187.0,2277.0,8016.0,94.9,0.558,1.73,0.75,0.37,1.4,0.75,0.26,5,1.0,99.0,2.3e-05,0.0,6.411177587297183e-08,0.0,7.472731,0,0,0.002446,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.304925,0.0,0.0,0.0,,,,,,,
DOV,LONG,0.5472213300213942,5.472213300213942,6.12,5.7921,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,6.1,NEUTRAL,trend_continuation,,,270.0,210.0,22.57,4.67,6060.0,2589.0,0.427,2668.0,3014.0,2967.0,89.4,0.325,1.62,0.55,1.0,1.4,1.37,0.19,4,1.0,99.0,1.1e-05,1e-06,2.476498592419863e-10,8.016587212063446e-25,9.21819,0,0,0.420384,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.367616,0.631344,0.0,0.0,1.123596,,,,,,
BOOT,LONG,0.5426105641932177,5.426105641932177,4.41,5.0561,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target, trend_continuation","confirmation_volume, trend_aligned",5.1,NEUTRAL,trend_continuation,,,200.0,100.0,20.56,39.72,1430.0,828.0,0.579,1830.0,20.0,408.0,94.1,0.627,0.0,0.56,1.0,1.4,1.39,0.06,4,1.0,99.0,7.3e-05,5e-06,1.0773059390106908e-12,2.4338123133626155e-21,65.244167,0,0,9e-06,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.763403,0.623421,0.0,0.0,268.0,,,,,,
SEZL,LONG,0.541253014686439,5.41253014686439,6.16,5.5943,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,5.2,NEUTRAL,trend_continuation,,,105.0,50.0,27.63,39.22,17103.0,12658.0,0.74,10051.0,8140.0,11570.0,79.3,0.947,1.77,0.38,1.0,1.4,1.36,0.26,4,0.7,99.0,0.000123,0.0,0.004809790093288227,0.0,29.139961,0,0,0.49987,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.042323,0.0,0.0,0.0,,,,,,,
REAL,LONG,0.5270550086376622,5.2705500863766215,6.07,5.3963,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target, support_ema_confluence, trend_aligned",confirmation_volume,4.7,NEUTRAL,support_ema_confluence,,,15.0,10.0,29.2,13.87,65940.0,18197.0,0.276,51867.0,113.0,32157.0,90.2,1.026,1.9,0.24,1.0,1.6,1.0,0.33,2,1.0,99.0,0.001385,0.0,1.8130956465718767e-24,0.0,13.938264,0,0,0.047673,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.115894,0.0,0.0,0.0,,,,,,,
SUN,LONG,0.5114994530821066,5.1149945308210665,6.64,5.3495,watchlist_reeval_failed,"momentum_aligned, not_extended, retest_and_confirm, room_to_target, trend_aligned",confirmation_volume,4.0,NEUTRAL,retest_and_confirm,,,65.0,62.5,0.56,3.31,8847.0,4115.0,0.465,847.0,6206.0,5909.0,81.2,0.272,1.58,0.98,0.54,1.4,1.84,0.29,1,1.0,99.0,1e-05,0.0,38.913999880223784,0.0,14.754717,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.419964,0.0,0.0,0.0,,,,,,,
IMVT,LONG,0.5114994530821066,5.1149945308210665,5.07,5.0585,watchlist_reeval_failed,"momentum_aligned, not_extended, trend_aligned, trend_continuation","confirmation_volume, room_to_target",4.9,NEUTRAL,trend_continuation,,,30.0,22.0,6.08,22.21,26518.0,3911.0,0.147,14421.0,10226.0,5782.0,85.4,0.761,1.9,0.22,0.18,1.4,1.2,0.18,1,1.0,99.0,3.9e-05,0.0,1.0541747539282635e-27,0.0,52.736842,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.386964,0.0,0.0,0.0,,,,,,,
VSAT,LONG,0.49859074162953737,4.985907416295373,5.67,5.314,watchlist_reeval_failed,"momentum_aligned, trend_aligned, trend_continuation","confirmation_volume, not_extended, room_to_target",5.6,NEUTRAL,trend_continuation,,,70.0,42.0,11.95,32.83,54596.0,12912.0,0.237,33377.0,20877.0,13254.0,75.4,0.849,2.59,0.0,0.09,1.4,1.42,0.17,4,1.0,99.0,5.3e-05,4e-06,0.20540191506599467,1.0774480890664074e-12,108.793175,0,0,0.10262,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.128881,0.030732,0.0,0.0,0.024794,,,,,,
CENX,LONG,0.49567779934486816,4.956777993448681,5.38,5.3724,watchlist_reeval_failed,"ema_pullback, momentum_aligned, not_extended, room_to_target, trend_aligned",confirmation_volume,6.4,NEUTRAL,ema_pullback,,,65.0,45.0,5.86,26.71,32893.0,10742.0,0.327,4851.0,25860.0,12924.0,94.7,0.864,1.73,0.97,0.55,1.2,0.87,0.06,1,1.0,99.0,0.000135,0.0,275.3785814649733,0.0,26.338346,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.196359,0.0,0.0,0.0,,,,,,,
ZTS,LONG,0.4956480223017188,4.956480223017188,3.61,4.7612,watchlist_reeval_failed,"confirmation_volume, ema_pullback, not_extended, room_to_target","momentum_aligned, trend_aligned",6.0,NEUTRAL,ema_pullback,,,125.0,105.0,5.77,11.15,44309.0,11013.0,0.249,8812.0,9494.0,37016.0,92.2,0.421,0.0,0.79,1.0,1.2,0.15,0.46,3,1.0,99.0,6e-06,0.0,0.00023500379551599475,0.0,5.576784,0,0,0.399255,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.435878,0.0,0.0,0.0,,,,,,,
ROK,LONG,0.4796607548598844,4.796607548598844,5.14,4.4603,watchlist_reeval_failed,"momentum_aligned, not_extended, trend_aligned, trend_continuation","confirmation_volume, room_to_target",2.6,NEUTRAL,trend_continuation,,,430.0,320.0,4.87,21.96,5712.0,10810.0,1.893,11706.0,2506.0,2310.0,98.8,0.447,2.25,0.14,0.0,1.4,1.16,0.18,8,1.0,99.0,3.5e-05,4e-06,0.00090433343279776,3.213755170616637e-10,1.387993,0,0,1.3e-05,0.030972,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.329061,0.630731,0.0,0.0,0.851332,,,,,,
SMMT,LONG,0.4534837255811759,4.534837255811759,7.62,5.8934,watchlist_reeval_failed,"confirmation_volume, momentum_aligned, room_to_target, trend_aligned, trend_continuation",not_extended,6.7,NEUTRAL,trend_continuation,,,35.0,20.0,32.68,24.18,42910.0,27702.0,0.646,17869.0,27490.0,25253.0,74.2,1.025,2.91,0.0,1.0,1.4,1.3,1.0,4,0.7,99.0,1.9e-05,0.0,9.822745146419777,0.0,125.003496,0,0,0.135007,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.351794,0.0,0.0,0.0,,,,,,,
TT,LONG,0.4498434660615612,4.4984346606156125,5.32,4.6852,watchlist_reeval_failed,"momentum_aligned, trend_aligned, trend_continuation","confirmation_volume, not_extended, room_to_target",4.2,NEUTRAL,trend_continuation,,,500.0,390.0,4.36,18.6,5702.0,3847.0,0.675,3250.0,2608.0,3691.0,97.7,0.366,2.18,0.0,0.0,1.4,1.65,0.09,8,1.0,99.0,5e-06,2e-06,0.08587983720798922,3.171218564412382e-10,1.622619,0,1,0.214773,0.630056,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.424504,0.28137,0.0,0.0,2.08894,,,,,,
TSEM,LONG,0.44650960280654306,4.465096028065431,5.59,4.9495,watchlist_reeval_failed,"momentum_aligned, not_extended, trend_aligned, trend_continuation","confirmation_volume, room_to_target",5.2,NEUTRAL,trend_continuation,,,230.0,200.0,6.13,7.72,67399.0,46863.0,0.695,55995.0,46365.0,11902.0,98.7,0.952,2.72,0.27,0.16,1.4,0.96,0.08,7,1.0,99.0,0.000239,2.7e-05,0.014164775265104589,2.4406142251730105e-08,186.585831,0,0,0.342829,0.478095,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.357831,0.317425,0.0,0.0,0.440824,,,,,,
BBIO,LONG,0.4380246333195209,4.380246333195209,5.26,4.9281,watchlist_reeval_failed,"not_extended, room_to_target, trend_aligned, trend_continuation","confirmation_volume, momentum_aligned",5.8,NEUTRAL,trend_continuation,,,95.0,45.0,24.7,40.93,19749.0,23313.0,1.18,10151.0,7524.0,25387.0,61.9,0.589,2.04,0.72,0.29,1.4,0.53,0.27,1,1.0,99.0,2e-05,0.0,0.002562716990435561,0.0,4.545455,1,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.580714,0.0,0.0,0.0,,,,,,,
PCT,LONG,0.43608631867839937,4.360863186783994,3.64,4.0524,watchlist_reeval_failed,"not_extended, room_to_target, trend_continuation","confirmation_volume, momentum_aligned, trend_aligned",3.9,POSITIVE,trend_continuation,631766.35,6.71,10.0,5.0,49.48,25.26,312523.0,155607.0,0.498,104266.0,84880.0,278984.0,94.4,1.093,0.0,0.51,1.0,1.4,0.59,0.14,4,1.0,0.0001943841104600521,0.000379,2.5e-05,0.0009263585377650421,14.296825016807402,2.583168,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.112248,0.179247,0.0,0.0,0.167915,,,,,,
VOYA,LONG,0.4216666666666667,4.216666666666667,5.83,4.4773,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,3.1,NEUTRAL,trend_continuation,,,75.0,65.0,0.15,13.21,14450.0,4995.0,0.346,18583.0,10.0,852.0,87.2,0.365,2.04,0.09,0.79,1.4,1.26,0.24,4,1.0,99.0,0.000171,0.0,0.03281624329053493,0.0,22.785441,0,0,1e-06,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.915194,0.0,0.0,0.0,,,,,,,
PRKS,LONG,0.4153394126984127,4.153394126984127,4.92,4.8127,watchlist_reeval_failed,"not_extended, room_to_target, support_ema_confluence, trend_aligned","confirmation_volume, momentum_aligned",6.3,NEUTRAL,support_ema_confluence,,,40.0,35.0,13.06,1.07,1915.0,154.0,0.08,57.0,1696.0,316.0,98.7,0.717,1.65,0.87,0.22,1.6,0.45,0.13,2,1.0,99.0,6.7e-05,0.0,24.152449534733435,0.0,29.694444,0,0,0.446974,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.331027,0.0,0.0,0.0,,,,,,,
B,LONG,0.403144149750673,4.03144149750673,1.88,3.6197,watchlist_reeval_failed,"confirmation_volume, not_extended, room_to_target","continuation_pattern, momentum_aligned, trend_aligned",5.2,POSITIVE,unknown,3207626.97,40.42,50.0,30.0,23.61,25.83,466442.0,309254.0,0.663,65943.0,211966.0,497787.0,74.8,0.516,0.0,0.5,1.0,0.0,0.02,0.36,19,1.0,99.0,3.5e-05,1.1e-05,2.6689070975638405,0.0013047896231457446,0.767301,2,2,0.016737,0.037582,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.025269,0.344064,0.0,0.0,1.539485,,,,,,
DEO,LONG,0.39055555555555554,3.9055555555555554,4.35,4.3578,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target, trend_continuation","confirmation_volume, trend_aligned",5.5,NEUTRAL,trend_continuation,,,85.0,70.0,4.17,14.22,17482.0,11601.0,0.664,2374.0,18250.0,8459.0,75.4,0.337,0.0,0.3,1.0,1.4,1.35,0.31,2,1.0,99.0,1e-06,0.0,0.07147950249119257,0.0,3.30942,0,0,0.00239,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.508818,0.0,0.0,0.0,,,,,,,
VICR,LONG,0.37962904559706107,3.7962904559706105,7.03,5.1871,watchlist_reeval_failed,"confirmation_volume, momentum_aligned, room_to_target, trend_aligned, trend_continuation",not_extended,5.9,NEUTRAL,trend_continuation,,,280.0,100.0,13.71,59.39,5250.0,4808.0,0.916,4698.0,2840.0,2520.0,66.6,0.829,1.92,0.0,1.0,1.4,1.71,1.0,4,1.0,20.9522328079398,3.3e-05,1.5e-05,6.1210610403977205e-09,8.764308457967533e-10,3.234951,0,0,0.026341,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.270112,0.192191,0.0,0.0,2.386364,,,,,,
NPO,LONG,0.375,3.75,5.29,3.982,watchlist_reeval_failed,"momentum_aligned, not_extended, trend_aligned, trend_continuation","confirmation_volume, room_to_target",2.6,NEUTRAL,trend_continuation,,,290.0,270.0,2.84,4.26,708.0,1385.0,1.956,1161.0,613.0,319.0,95.9,0.507,1.71,0.36,0.0,1.4,1.68,0.14,1,1.0,99.0,0.00011,0.0,1.673303947654437e-17,0.0,18.181818,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.53186,0.0,0.0,0.0,,,,,,,
SW,LONG,0.375,3.75,3.73,3.934,watchlist_reeval_failed,"not_extended, room_to_target, trend_continuation","confirmation_volume, momentum_aligned, trend_aligned",4.7,NEUTRAL,trend_continuation,,,45.0,35.0,9.17,15.09,12796.0,2370.0,0.185,11210.0,1683.0,2273.0,98.5,0.536,0.0,0.97,1.0,1.4,0.22,0.15,1,1.0,99.0,4e-06,0.0,1.807293970215957e-24,0.0,12.0,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.468314,0.0,0.0,0.0,,,,,,,
BTDR,SHORT,0.5579179213360749,5.5791792133607485,3.99,4.8466,watchlist_reeval_failed,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",4.3,POSITIVE,bounce_and_fail,1739985.07,12.11,15.0,7.5,24.17,37.91,416835.0,241661.0,0.58,142488.0,334064.0,181944.0,99.1,1.278,0.0,0.27,1.0,1.0,1.56,0.17,4,1.0,0.003597764387635793,3.2e-05,0.001437,0.1795783476517634,16.637957011017622,0.026152,0,0,0.0,0.314303,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.441526,0.136181,0.0,0.0,512.974709,,,,,,
RELY,SHORT,0.5576105641932176,5.576105641932177,0.0,3.3457,watchlist_reeval_failed,none,not_extended,,,unknown,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,6,1.0,0.7687676227536498,3.7e-05,8.7e-05,9.102521727090808,11.840407240989771,2.37037,0,1,0.418294,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.497528,0.49344,0.0,0.0,5.672811,,,,,,
WCC,SHORT,0.5270550086376622,5.2705500863766215,1.3,3.9053,watchlist_reeval_failed,room_to_target,"confirmation_volume, continuation_pattern, momentum_aligned, not_extended, trend_aligned",4.4,NEUTRAL,unknown,,,330.0,270.0,1.67,16.82,4472.0,1224.0,0.274,2938.0,1920.0,838.0,96.0,0.538,0.0,0.0,1.0,0.0,0.24,0.06,2,1.0,0.0,0.0,4.2e-05,0.0,8.840587115807475,,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.33967,0.0,0.0,26.248208,,,,,,
AXSM,SHORT,0.5270550086376622,5.2705500863766215,4.29,4.8623,watchlist_reeval_failed,"bounce_and_fail, confirmation_volume, momentum_aligned, not_extended, room_to_target",trend_aligned,4.7,NEUTRAL,bounce_and_fail,,,200.0,140.0,9.31,23.48,14592.0,10039.0,0.688,9348.0,5424.0,9859.0,96.9,0.748,0.0,0.44,1.0,1.0,1.41,0.44,4,1.0,5.546455747553757e-23,1.4e-05,0.000115,1.2974673112189926e-25,0.0023392728082095226,22.083333,0,0,0.383748,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.526566,0.190368,0.0,0.0,54.236111,,,,,,
CDNS,SHORT,0.5132065770821066,5.132065770821066,1.99,4.283,watchlist_reeval_failed,"confirmation_volume, room_to_target","continuation_pattern, momentum_aligned, not_extended, trend_aligned",5.6,NEUTRAL,unknown,,,330.0,265.0,1.28,18.67,40608.0,47747.0,1.176,17493.0,49284.0,21578.0,99.5,0.539,0.0,0.0,1.0,0.0,0.29,0.71,14,1.0,1.596918891262211e-19,2e-06,0.000195,6.60607392712642e-19,1.6547049354284868,0.455913,0,1,0.61199,0.007701,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.587038,0.408417,0.0,0.0,0.745693,,,,,,
NXST,SHORT,0.5032045744787734,5.032045744787734,4.2,4.676,watchlist_reeval_failed,"ema_rally, not_extended, trend_aligned","confirmation_volume, momentum_aligned, room_to_target",4.5,NEUTRAL,ema_rally,,,220.0,160.0,6.8,22.33,1988.0,906.0,0.456,1761.0,2.0,1131.0,98.2,0.478,1.71,0.7,0.05,1.2,0.47,0.07,1,1.0,0.0,0.0,1.2e-05,0.0,1.0284315820577096e-19,,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.670606,0.0,0.0,6.833333,,,,,,
SIRI,SHORT,0.490604375738742,4.90604375738742,3.91,4.586,watchlist_reeval_failed,"confirmation_volume, momentum_aligned, room_to_target, volume_capitulation_reversal","not_extended, trend_aligned",4.8,NEUTRAL,unknown,,,30.0,13.0,14.59,50.34,158281.0,79869.0,0.505,56458.0,38027.0,143665.0,94.4,0.439,0.0,0.0,1.0,1.4,0.64,0.87,1,1.0,0.0,0.0,3.2e-05,0.0,7.833572536425223e-12,,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.498151,0.0,0.0,54.806452,,,,,,
LC,SHORT,0.47509970703629767,4.750997070362977,2.95,4.1605,watchlist_reeval_failed,"bounce_and_fail, momentum_aligned, room_to_target","confirmation_volume, not_extended, trend_aligned",4.5,NEUTRAL,bounce_and_fail,,,22.0,14.0,26.51,19.49,12147.0,7904.0,0.651,6853.0,5084.0,8114.0,97.7,0.742,0.0,0.0,1.0,1.0,0.8,0.15,1,0.7,0.0,0.0,2e-05,0.0,17.855951572772955,,0,1,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.365999,0.0,0.0,3.460123,,,,,,
DB,SHORT,0.47413640833255943,4.741364083325594,5.12,5.0667,watchlist_reeval_failed,"momentum_aligned, not_extended, retest_and_confirm, room_to_target","confirmation_volume, trend_aligned",5.8,NEUTRAL,retest_and_confirm,,,40.0,20.0,22.81,38.59,39296.0,38546.0,0.981,17246.0,21148.0,39448.0,86.8,0.441,0.0,0.72,1.0,1.4,1.88,0.11,3,1.0,0.0,0.0,4e-06,0.0,0.003445341980910177,,0,0,0.0,0.49678,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.845843,0.0,0.0,20.304842,,,,,,
