ticker,direction,flow_score_raw,flow_score_scaled,price_score,final_score,reject_reason,checks_passed,checks_failed,options_context_score,gamma_regime,pattern,net_gex,gamma_flip_level_estimate,nearest_call_wall,nearest_put_wall,distance_to_call_wall_pct,distance_to_put_wall_pct,ticker_call_oi,ticker_put_oi,ticker_put_call_ratio,near_term_oi,swing_dte_oi,long_dated_oi,iv_rank,iv_current,price_trend,price_extension,price_room,price_pattern,price_momentum,price_confirm_vol,repeat_flow_count,dte_score,flow_imbalance_ratio,bullish_flow_intensity,bearish_flow_intensity,bullish_premium_per_trade,bearish_premium_per_trade,bullish_vol_oi,bearish_vol_oi,bullish_sweep_count,bearish_sweep_count,bullish_breadth,bearish_breadth,bullish_zscore_tier,bearish_zscore_tier,bullish_flow_intensity_tier,bearish_flow_intensity_tier,bullish_premium_per_trade_tier,bearish_premium_per_trade_tier,bullish_vol_oi_tier,bearish_vol_oi_tier,bullish_repeat_tier,bearish_repeat_tier,bullish_sweep_tier,bearish_sweep_tier,bullish_breadth_tier,bearish_breadth_tier,bullish_dte_tier,bearish_dte_tier,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,entry_price,stop_price,target_1,rr_ratio,bullish_score_z_shadow,bearish_score_z_shadow
U,SHORT,0.2747086547349855,2.747086547349855,0.0,1.6483,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,4,1.0,3.019447746980009,8.9e-05,1.4e-05,1.8810913818060144,0.6229918645512061,9.033226,12.077364,0,0,0.285288,0.076833,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.267325,0.252142,0.0,0.0,,,,,,
ABVX,SHORT,0.2738935858926172,2.738935858926172,5.08,3.8935,price_validation_failed,"momentum_aligned, not_extended, resistance_ema_confluence, room_to_target","confirmation_volume, trend_aligned",5.0,NEUTRAL,resistance_ema_confluence,,,150.0,110.0,27.19,6.72,42158.0,22579.0,0.536,35772.0,19820.0,9145.0,71.5,1.01,0.0,0.9,0.51,1.6,1.79,0.28,6,1.0,0.001049302711218896,9e-06,2.3e-05,0.030550009535481794,14.557290860324827,0.231161,0.587914,1,3,0.002827,0.666844,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.926447,0.086643,0.0,0.0,,,,,,
JPM,SHORT,0.27256523329572124,2.725652332957212,0.0,1.6354,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,20,1.0,99.0,3e-06,1e-06,90556.11887328149,1.0064458163704475,0.321631,0.299716,3,1,0.682991,0.767556,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1e-06,0.0,0.520237,0.428921,0.0,0.0,,,,,,
IWM,SHORT,0.2668840572353845,2.668840572353845,0.0,1.6013,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,16,1.0,0.9192139814444475,1.6e-05,1.4e-05,91891.06667367838,99967.00281830056,0.569078,0.670951,0,1,0.685573,0.787346,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4e-06,3e-06,0.416765,0.313915,0.0,0.0,,,,,,
IONQ,SHORT,0.26191336990723774,2.6191336990723775,0.0,1.5715,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,3,1.0,3.2449911181477433,3e-05,2e-06,38949.160083645256,24005.711365939038,0.50086,3.884615,0,0,0.002148,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2e-06,1e-06,0.343997,0.45137,0.0,0.0,,,,,,
EEM,SHORT,0.2615171697624731,2.6151716976247306,0.0,1.5691,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,2,1.0,2.620751252399936,4e-06,1e-06,22.420408790521,8.554954908440722,0.728402,31.222222,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.255616,0.480768,0.0,0.0,,,,,,
ARM,SHORT,0.25727636649243396,2.5727636649243397,0.0,1.5437,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,8,1.0,0.1377669756460277,1e-06,1e-06,2.399547414805152,5.805811839286366,0.356985,0.116736,0,2,0.318511,0.724375,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.431886,0.533992,0.0,0.0,,,,,,
GDX,SHORT,0.2539619033011959,2.539619033011959,4.82,4.3758,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_continuation","confirmation_volume, trend_aligned",8.3,NEGATIVE,trend_continuation,-897278.18,98.66,100.0,75.0,1.39,23.96,829494.0,898518.0,1.083,409007.0,471768.0,847237.0,62.5,0.463,0.0,0.7,1.0,1.4,1.49,0.22,4,1.0,0.0,0.0,0.0,0.0,31.288035520300948,,0.85581,0,0,0.0,0.453193,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.338298,0.0,0.0,,,,,,
DJT,SHORT,0.2519362801102819,2.519362801102819,6.18,4.0137,price_validation_failed,"confirmation_volume, ema_rally, momentum_aligned, not_extended, room_to_target, trend_aligned",none,4.5,POSITIVE,ema_rally,175146.64,10.04,25.0,5.0,149.0,50.2,226149.0,214714.0,0.949,38776.0,125406.0,276681.0,81.2,0.763,1.73,0.59,1.0,1.2,1.29,0.37,4,1.0,0.0,0.0,0.000113,0.0,2.2067823936661352e-13,,0.525579,0,0,0.0,2e-05,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.071481,0.0,0.0,,,,,,
BURL,LONG,0.6283401503148106,6.283401503148106,4.99,5.5987,watchlist_reeval_failed,"momentum_aligned, not_extended, trend_aligned, trend_continuation","confirmation_volume, room_to_target",4.8,NEUTRAL,trend_continuation,,,360.0,270.0,3.36,22.48,4269.0,24374.0,5.71,16292.0,9713.0,2638.0,30.7,0.334,1.71,0.18,0.0,1.4,1.65,0.06,7,1.0,99.0,8e-05,1.7e-05,2989.0878856596196,0.000277505514505824,281.106753,6.564103,0,0,0.383188,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CTRA,LONG,0.5933333333333333,5.933333333333333,3.93,5.3057,watchlist_reeval_failed,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",5.8,NEUTRAL,bounce_and_fail,,,34.0,20.0,7.82,36.58,107019.0,16918.0,0.158,65136.0,30627.0,28174.0,85.3,0.374,0.0,0.46,1.0,1.0,1.32,0.15,3,1.0,1.3356274547088577e-24,0.000122,1.6e-05,7.400315392597817e-20,110814.06520220042,134.233264,517.241379,0,0,0.017348,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BP,LONG,0.45586008206104933,4.5586008206104935,5.47,4.9003,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,4.9,POSITIVE,trend_continuation,11546900.84,45.16,55.0,38.0,21.86,15.81,286538.0,153795.0,0.537,55778.0,117307.0,267248.0,95.1,0.355,1.66,0.86,0.68,1.4,0.79,0.08,16,1.0,0.04862417814991459,1.4e-05,9e-06,0.00022784589089369227,0.0036445545701301535,3.380744,44.060504,0,2,0.121762,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDYA,LONG,0.4383821597168194,4.383821597168193,5.51,4.6849,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,4.2,NEUTRAL,trend_continuation,,,35.0,20.0,3.77,40.71,37604.0,7591.0,0.202,40422.0,4446.0,327.0,1.4,0.479,1.68,0.66,0.24,1.4,1.53,0.0,4,1.0,99.0,6.1e-05,0.0,2163.916087690721,0.0,1.28038,,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DVA,LONG,0.42426220112785673,4.242622011278567,6.14,5.0833,watchlist_reeval_failed,"momentum_aligned, not_extended, retest_and_confirm, room_to_target, trend_aligned",confirmation_volume,5.6,NEUTRAL,retest_and_confirm,,,165.0,110.0,10.92,26.05,11035.0,9879.0,0.895,4809.0,5144.0,10961.0,92.9,0.446,1.66,0.91,0.89,1.4,1.28,0.0,2,1.0,99.0,2.6e-05,0.0,0.025116179218283328,0.0,4.613082,,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMAT,LONG,0.4147039300310869,4.147039300310869,5.22,4.8595,watchlist_reeval_failed,"momentum_aligned, not_extended, trend_aligned, trend_continuation","confirmation_volume, room_to_target",6.1,NEGATIVE,trend_continuation,-3129395.96,,490.0,240.0,24.24,39.15,155141.0,146472.0,0.944,89635.0,81101.0,130877.0,95.5,0.59,1.81,0.37,0.16,1.4,1.38,0.1,18,1.0,5.235080892574826,4e-06,2e-06,12921.060478491601,4936.336512705346,0.819715,4.647333,3,2,0.762343,0.542345,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TVTX,SHORT,0.6058333333333333,6.058333333333334,3.87,5.3902,watchlist_reeval_failed,"momentum_aligned, room_to_target, trend_continuation","confirmation_volume, not_extended, trend_aligned",6.0,NEUTRAL,trend_continuation,,,50.0,37.5,24.19,6.86,14750.0,14209.0,0.963,14886.0,4425.0,9648.0,19.5,0.54,0.0,0.0,1.0,1.4,1.18,0.29,2,1.0,0.0,0.0,0.000241,0.0,174.91696666290275,,103.190476,0,1,0.0,0.000396,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WEX,SHORT,0.45,4.5,1.64,3.942,watchlist_reeval_failed,"confirmation_volume, room_to_target","continuation_pattern, momentum_aligned, not_extended, trend_aligned",6.0,NEUTRAL,unknown,,,185.0,150.0,4.54,15.24,1356.0,3878.0,2.86,2948.0,0.0,2286.0,74.0,0.431,0.0,0.0,1.0,0.0,0.16,0.48,1,1.0,0.0,0.0,0.0003,0.0,6.757506352215963e-29,,250.0,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XPEV,LONG,0.6557372525862608,6.557372525862608,4.55,5.9437,watchlist_reeval_failed,"confirmation_volume, ema_pullback, momentum_aligned, not_extended, room_to_target",trend_aligned,6.5,POSITIVE,ema_pullback,1436614.76,17.67,20.0,17.0,13.15,3.82,257959.0,132920.0,0.515,47353.0,120351.0,223175.0,59.7,0.589,0.0,0.91,1.0,1.2,0.72,0.72,9,1.0,42.183876448609034,8.9e-05,3.9e-05,21641.567980907937,1795.6028300399453,4.294693,8.88567,1,0,0.080493,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EOSE,LONG,0.6065024774279698,6.065024774279698,4.56,5.2605,watchlist_reeval_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_continuation",trend_aligned,4.3,POSITIVE,trend_continuation,2006512.51,7.01,10.0,5.5,42.76,21.48,1031786.0,366789.0,0.355,276882.0,153710.0,967983.0,77.9,1.229,0.0,0.37,1.0,1.4,1.1,0.7,5,1.0,99.0,0.000231,2.3e-05,18407.517635496235,0.06742628102715427,2.269779,0.14862,0,0,0.118891,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NU,LONG,0.5243061154191339,5.243061154191339,3.57,4.6125,watchlist_reeval_failed,"ema_pullback, not_extended, room_to_target","confirmation_volume, momentum_aligned, trend_aligned",4.6,POSITIVE,ema_pullback,3303621.22,15.05,17.0,13.0,12.77,13.76,674791.0,453297.0,0.672,196023.0,333364.0,598701.0,98.3,0.506,0.0,0.77,1.0,1.2,0.33,0.28,16,1.0,2.3790437100301043,1.9e-05,9e-06,4396.043200946462,3079.699056118389,1.779884,1.080208,3,0,0.819045,0.495591,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYF,LONG,0.5184372457895943,5.184372457895943,7.18,5.5062,watchlist_reeval_failed,"confirmation_volume, momentum_aligned, room_to_target, trend_aligned, trend_continuation",not_extended,3.8,NEUTRAL,trend_continuation,,,80.0,60.0,1.09,24.18,20859.0,39161.0,1.877,25546.0,16539.0,17935.0,59.0,0.367,2.42,0.0,1.0,1.4,1.98,0.38,9,1.0,99.0,3.9e-05,8e-06,15530.503567729043,0.03892014726152703,333.625821,0.213994,0,0,0.350649,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSKY,LONG,0.4433333333333333,4.433333333333333,6.26,4.9547,watchlist_reeval_failed,"momentum_aligned, room_to_target, trend_aligned, trend_continuation","confirmation_volume, not_extended",4.3,POSITIVE,trend_continuation,370540.15,11.85,17.0,10.0,43.52,15.58,423168.0,471978.0,1.115,62376.0,110411.0,722359.0,81.8,0.626,2.04,0.0,1.0,1.4,1.8,0.02,2,1.0,99.0,0.000228,0.0,0.027541932074440303,0.0,0.105648,,0,0,0.062377,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
URA,SHORT,0.6228232142857143,6.228232142857143,2.71,5.6271,watchlist_reeval_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target","continuation_pattern, trend_aligned",8.5,NEGATIVE,unknown,-1833630.66,55.24,60.0,50.0,8.5,9.58,166221.0,114613.0,0.69,19560.0,104584.0,156690.0,52.6,0.55,0.0,0.2,1.0,0.0,0.8,0.72,10,1.0,99.0,0.000149,0.000386,0.06825477516013012,0.0009036085056263156,3.722177,8.564394,0,0,0.439896,0.139525,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TLN,SHORT,0.4778655242321543,4.778655242321543,3.84,4.5613,watchlist_reeval_failed,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",5.1,NEUTRAL,bounce_and_fail,,,370.0,260.0,5.66,25.75,36897.0,24910.0,0.675,15059.0,10368.0,36380.0,74.2,0.587,0.0,0.61,0.86,1.0,1.05,0.32,5,1.0,0.0,0.0,4.5e-05,0.0,33.47827003882044,12.5,2.161804,0,1,0.0,6e-06,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.634923,0.286864,0.0,0.0,,,,,,
NOW,LONG,0.4444159791053224,4.444159791053224,5.63,4.6311,watchlist_reeval_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_continuation",trend_aligned,3.6,NEGATIVE,trend_continuation,-7797011.24,,100.0,85.0,1.68,13.57,511227.0,407165.0,0.796,246825.0,205609.0,465958.0,97.4,0.685,0.0,0.97,1.0,1.4,1.66,0.6,18,1.0,0.23443242502988365,1.8e-05,8e-06,3708.0404422145416,31634.19430347034,1.627364,0.800873,0,3,0.377887,0.019237,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,2e-06,0.349789,0.499512,0.0,0.0,,,,,,
CRM,LONG,0.39396805701241644,3.9396805701241644,5.53,4.3288,watchlist_reeval_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, support_ema_confluence",trend_aligned,3.5,POSITIVE,support_ema_confluence,2341862.87,185.09,190.0,180.0,2.55,2.85,459352.0,352455.0,0.767,211277.0,207660.0,392870.0,64.9,0.438,0.0,0.77,1.0,1.6,1.6,0.56,14,1.0,40.11930959777648,1.3e-05,3e-06,14680.743369579166,914.8177970136862,0.692492,0.303166,2,2,0.328717,0.339338,,,,,,,,,,,,,,,,,,,,,,,,,,,,
REGN,LONG,0.39076942509576035,3.9076942509576034,4.33,4.4728,watchlist_reeval_failed,"momentum_aligned, not_extended, pullback_to_support, room_to_target","confirmation_volume, trend_aligned",6.1,NEUTRAL,pullback_to_support,,,1000.0,700.0,32.94,6.94,18168.0,17865.0,0.983,7866.0,8786.0,19381.0,83.3,0.438,0.0,0.9,0.68,1.4,1.22,0.12,8,1.0,0.3873555579843729,9e-06,6e-06,274.84498443743655,1182.5697724488941,2.659041,16.705276,0,1,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SOFI,SHORT,0.6797794,6.797794000000001,2.22,4.8049,watchlist_reeval_failed,"confirmation_volume, room_to_target","continuation_pattern, momentum_aligned, not_extended, trend_aligned",3.7,POSITIVE,unknown,25770410.69,19.34,20.0,15.0,3.39,22.46,2653794.0,1406568.0,0.53,1069101.0,794323.0,2196938.0,81.2,0.698,0.0,0.0,1.0,0.0,0.58,0.64,3,1.0,0.06938494863614161,1e-05,0.000126,91745.85619938455,2644546.3462257423,0.411069,2.16299,1,0,0.459604,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.039101,0.0,0.0,0.0,,,,,,
NNE,SHORT,0.5802375686488505,5.802375686488505,3.35,4.6062,watchlist_reeval_failed,"confirmation_volume, ema_rally, momentum_aligned, not_extended","room_to_target, trend_aligned",3.5,NEUTRAL,ema_rally,,,26.0,25.0,3.66,0.33,56156.0,23282.0,0.415,14917.0,20321.0,44200.0,65.8,0.979,0.0,0.41,0.14,1.2,0.97,0.62,3,1.0,0.10100956799606706,5.4e-05,9.1e-05,310.1228570844489,1535.1162431291855,4.904255,10.663121,0,0,0.0,0.11339,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWK,SHORT,0.345154982907337,3.45154982907337,3.16,3.7138,watchlist_reeval_failed,"confirmation_volume, ema_rally, not_extended, room_to_target","momentum_aligned, trend_aligned",5.2,NEUTRAL,ema_rally,,,115.0,60.0,53.09,20.13,73870.0,18457.0,0.25,6133.0,15913.0,70281.0,89.4,0.475,0.0,0.41,0.99,1.2,0.02,0.54,1,1.0,0.0,0.0,2.5e-05,0.0,226492.00094540944,,3.463636,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMR,LONG,0.563952318257179,5.639523182571789,5.21,5.4428,watchlist_reeval_failed,"confirmation_volume, momentum_aligned, not_extended, retest_and_confirm, room_to_target",trend_aligned,5.3,POSITIVE,retest_and_confirm,1143012.19,12.53,20.0,10.0,59.68,20.16,300676.0,162785.0,0.541,157282.0,122067.0,184112.0,62.2,1.047,0.0,0.28,1.0,1.4,1.54,0.99,5,1.0,1.8726116634177907,0.00015,8.3e-05,73284.19800154926,58702.131974171454,1.055384,0.704751,0,0,0.037987,0.026525,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CNK,LONG,0.5506904931672938,5.506904931672938,5.11,5.6865,watchlist_reeval_failed,"confirmation_volume, ema_pullback, momentum_aligned, not_extended, trend_aligned",room_to_target,7.0,NEUTRAL,ema_pullback,,,35.0,23.0,16.43,23.49,63740.0,15803.0,0.248,3165.0,66441.0,9937.0,66.0,0.457,1.65,0.61,0.16,1.2,1.09,0.4,2,1.0,99.0,7.8e-05,0.0,240.165294567037,0.0,75.956739,,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CELH,LONG,0.5432373453809393,5.432373453809393,4.51,5.0692,watchlist_reeval_failed,"confirmation_volume, momentum_aligned, not_extended, retest_and_confirm, room_to_target",trend_aligned,5.0,POSITIVE,retest_and_confirm,1202253.37,34.17,60.0,30.0,75.57,12.22,314161.0,135643.0,0.432,70200.0,131168.0,248436.0,95.0,0.788,0.0,0.46,1.0,1.4,0.65,1.0,6,1.0,99.0,0.000113,1.2e-05,20884.351394740937,0.00027148440874783794,1.38423,0.895238,0,0,0.017092,0.0,3.0,3.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.209357,0.0,0.0,0.0,,,,,0.48834176161234305,0.3498356837330293
MGNI,LONG,0.5355167960973193,5.355167960973192,6.0,5.6576,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,5.9,NEUTRAL,trend_continuation,,,30.0,10.0,119.22,26.93,36462.0,9005.0,0.247,18092.0,7038.0,20337.0,81.0,0.818,1.76,0.1,1.0,1.4,1.63,0.11,3,1.0,99.0,0.000115,0.0,20962.30671250445,0.0,1.15718,,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAT,LONG,0.4869529623868778,4.869529623868778,5.25,4.4698,watchlist_reeval_failed,"momentum_aligned, not_extended, trend_aligned, trend_continuation","confirmation_volume, room_to_target",2.3,NEUTRAL,trend_continuation,,,800.0,700.0,0.5,12.06,96371.0,110076.0,1.142,57551.0,54184.0,94712.0,93.3,0.432,1.82,0.15,0.0,1.4,1.76,0.12,19,1.0,11.623995499313024,5e-06,2e-06,17859.02626644145,3328.8516769393095,3.860533,0.825023,0,1,0.418366,0.290029,3.0,3.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.444478,0.314532,0.0,0.0,,,,,0.5393535089139517,0.5457634906361208
ARRY,LONG,0.46274423150424887,4.627442315042488,4.43,4.9627,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target, volume_capitulation_reversal","confirmation_volume, trend_aligned",6.6,NEUTRAL,unknown,,,15.0,5.0,91.57,36.14,40254.0,18867.0,0.469,13210.0,13832.0,32079.0,76.9,0.918,0.0,0.6,1.0,1.4,1.29,0.14,1,0.7,99.0,5.7e-05,0.0,39952.359504778084,0.0,16.207407,,1,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BX,LONG,0.4209048664819141,4.209048664819141,5.79,5.2215,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,6.9,NEGATIVE,trend_continuation,-5235730.51,,140.0,100.0,8.38,22.58,150261.0,231584.0,1.541,51837.0,82051.0,247957.0,76.2,0.424,2.05,0.03,1.0,1.4,1.26,0.06,22,1.0,73.55466861093741,3e-05,4e-06,27108.73127452548,1253.0773107130985,0.21383,7.691045,1,2,0.324558,0.48984,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EAT,SHORT,0.6211747198937296,6.211747198937296,3.3,5.0359,watchlist_reeval_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target","continuation_pattern, trend_aligned",4.7,NEUTRAL,unknown,,,160.0,40.0,1.66,74.58,4582.0,11512.0,2.512,4920.0,756.0,10418.0,95.2,0.589,0.0,0.54,1.0,0.0,0.75,1.0,7,1.0,0.22590549761296486,8e-06,6.9e-05,38827.389202825354,28645.74612916741,4.428571,3.790753,0,1,0.0,0.244838,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RVMD,SHORT,0.45203956133766615,4.520395613376661,0.0,2.7122,watchlist_reeval_failed,none,not_extended,,,unknown,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,2,1.0,0.06115765189607717,2e-06,3.5e-05,2506.527438952538,40984.69057006608,1.344828,44.448276,1,1,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.712038,0.0,0.0,,,,,,
APA,SHORT,0.3912185932335045,3.9121859323350447,3.76,3.9041,watchlist_reeval_failed,"ema_rally, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",4.1,POSITIVE,ema_rally,2039652.61,35.7,40.0,17.5,10.68,51.58,144917.0,72717.0,0.502,30090.0,72749.0,114795.0,89.7,0.535,0.0,0.5,1.0,1.2,0.99,0.07,6,1.0,99.0,1.9e-05,4.8e-05,5205.311820983592,0.004572726868251583,2.993042,1.02335,0,0,0.478479,0.001352,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BWXT,SHORT,0.3874848179658023,3.874848179658023,4.55,4.3224,watchlist_reeval_failed,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",5.1,NEUTRAL,bounce_and_fail,,,230.0,190.0,0.43,17.04,9664.0,5006.0,0.518,6783.0,26.0,7861.0,81.6,0.525,0.0,0.66,1.0,1.0,1.67,0.22,1,1.0,0.0,0.0,3e-05,0.0,643984.9676025393,,18.56,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QBTS,LONG,0.5219694231510242,5.219694231510243,7.32,5.7058,watchlist_reeval_failed,"confirmation_volume, momentum_aligned, room_to_target, trend_aligned, volume_capitulation_reversal",not_extended,4.5,POSITIVE,unknown,1626632.03,21.51,30.0,5.0,39.37,76.77,279870.0,195446.0,0.698,132129.0,88261.0,254926.0,75.4,1.07,2.21,0.0,1.0,1.4,1.73,0.98,5,1.0,99.0,0.00013,0.0,31139.17258961976,0.0,1.706365,1.753676,1,0,0.70358,0.0,3.0,3.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.041043,0.0,0.0,,,,,0.3248371133098492,0.4821498517100328
LMND,LONG,0.5072593051955466,5.072593051955466,6.69,5.7833,watchlist_reeval_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none,6.2,NEUTRAL,trend_continuation,,,75.0,60.0,7.6,13.92,77109.0,45905.0,0.595,26605.0,27836.0,68573.0,76.7,0.953,1.7,0.45,1.0,1.4,1.54,0.59,3,1.0,0.4543217939391995,0.000228,3e-05,6626.034976346727,29168.90655363748,1.510479,0.312413,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENPH,LONG,0.49177613498113476,4.9177613498113475,3.84,4.9509,watchlist_reeval_failed,"confirmation_volume, momentum_aligned, not_extended, trend_continuation","room_to_target, trend_aligned",6.7,NEGATIVE,trend_continuation,-248440.92,33.05,50.0,30.0,51.15,9.31,191215.0,146538.0,0.766,99101.0,93405.0,145247.0,81.2,0.874,0.0,0.57,0.0,1.4,1.42,0.45,3,1.0,99.0,7.4e-05,0.0,18875.57965004007,0.0,1.451559,,0,0,0.301031,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C,LONG,0.48239940092687783,4.8239940092687785,5.72,5.188,watchlist_reeval_failed,"confirmation_volume, momentum_aligned, trend_aligned, trend_continuation","not_extended, room_to_target",5.3,POSITIVE,trend_continuation,4094553.76,132.59,140.0,100.0,5.52,24.63,747621.0,671711.0,0.898,360925.0,359967.0,698440.0,59.0,0.318,2.22,0.0,0.0,1.4,1.74,0.37,11,1.0,2.4775667208812964,6e-06,2e-06,28946.296104912803,31155.61825070721,9.682971,0.522464,1,0,0.633093,0.517832,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JAZZ,LONG,0.4764931118734032,4.764931118734032,5.76,5.2705,watchlist_reeval_failed,"momentum_aligned, trend_aligned, trend_continuation","confirmation_volume, not_extended, room_to_target",5.8,NEUTRAL,trend_continuation,,,210.0,170.0,2.05,17.39,4869.0,2688.0,0.552,2679.0,2393.0,2485.0,40.9,0.354,2.46,0.0,0.0,1.4,1.77,0.13,3,1.0,99.0,3.4e-05,0.0,20943.50587094614,0.0,2.920471,,1,0,0.159178,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
