as_of,ticker,direction,conviction_grade,conviction_score,sector,bullish_premium_share,unusual_premium_share,vrp_proxy,far_otm_call_share,far_otm_put_share,dollar_delta_weighted_flow,sector_relative_pct,prem_momentum_z3d,realized_vol_regime,aggressor_bull_share,aggressor_net_prem_bps,ask_side_ratio,directional_sweep_share,gex_total,vanna_total,charm_total,iv_skew_25d,atm_iv_30d,atm_iv_60d,atm_iv_90d,term_slope_30_90,expiry_concentration_top1,max_pain_dist_pct,dealer_net_delta_at_spot,dealer_net_gamma_at_spot,perc_3_day_total_latest,momentum_composite,momentum_score,ret_5d,ret_21d,ret_63d,ret_126d,dist_52w_high,px_vs_sma50,px_vs_sma200,rsi_14,bollinger_z,rel_volume,atr_pct,gap_pct,beta_63d,resid_mom_21d,rel_strength_spy_63d,rel_strength_sector_63d,rel_vol_3d_20d,rel_vol_5d_20d,vol_trend_10d,up_down_vol_ratio_10d,setup_price_score,setup_trend,setup_extension,setup_room,setup_pattern_pts,setup_momentum,setup_confirm_vol,setup_extended,setup_ext_cap_atr,setup_state_rank,setup_is_breakout,setup_is_pullback,setup_is_trend_cont,setup_is_reversal,setup_pattern,setup_family
2026-05-07,SIMO,BEARISH,B+,6.2,Technology,,,-30.07924528301887,,,,0.7004594779548341,,0.40356174540755413,,,,,,,,,,,,,,0.41078467227437115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-07,LASR,BULLISH,B+,6.1,Technology,,,28.09811320754717,0.5963760113587704,0.04554776768610128,24712.28216840112,0.41597419102551575,,1.1542217588135488,0.92779822,0.3010663,1.0,0.0,,,,,,,,,,0.2503748125937032,,,,0.607479,60.7479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-07,WHR,BEARISH,B+,6.1,Consumer Cyclical,,,11.543396226415098,0.08922812793146781,0.5661215242747659,-65753.29423828587,,,1.795641297772594,0.26430974,-0.8957063,0.48439826,-0.21681572,,,,,,,,,,-0.5442311934701082,,,,0.526007,52.6007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-07,AAON,BULLISH,B+,6.0,Industrials,,,-57.61320754716981,,,,,23.652184,1.7761484538626982,0.73098834,0.49262654,0.92549728,0.0,,,,,,,,,,0.3408524974366486,,,,0.581212,58.1212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-07,HIMS,BULLISH,B+,6.0,Consumer Defensive,,,40.45849056603774,0.17264842875455094,0.09778941532507247,-100286.67877044927,,,0.47349878212703017,,,,,,,,,,,,,,0.16817359855334535,,,,0.567521,56.7521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-08,QCOM,BULLISH,A,7.5,Technology,0.5121908509020382,0.7158137205656617,0.0,0.3485904870343541,0.1746481691658851,557892.9382662278,-0.01818181818181816,0.968137,1.2010151591301437,0.66713241,0.19577371,0.77547049,0.09603182,165002.1895,6755146.5027,736959.4952000002,,0.821,0.76,0.719,-0.12423873325213153,0.4179022210237885,0.31458435967185727,11215587.49631,95326946.24,,0.604345,60.4345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-08,WHR,BEARISH,A-,7.1,Consumer Cyclical,0.4150333836966809,,8.984615384615381,0.0,1.0,27231.700000000023,,8.416404,1.610783861431024,0.3396721,-1.09944804,0.69632014,0.05164181,-115161.86510000001,5882054.942299999,-4055976.949,,0.649,0.617,0.614,-0.05392912172573194,0.46607854109746866,-0.3216388321518682,,,,0.408013,40.8013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-08,MTSI,BULLISH,A-,6.9,Technology,0.5671319876445343,0.33254381643058295,-10.030769230769224,0.1050295900001065,0.0,1251557.4195988162,-0.2429752066115702,-2.091436,1.0468480932656306,0.0,-0.1054692,0.0,0.0,1764.9087999999997,101907.3161,56656.834800000004,,0.689,0.652,0.666,-0.03338171262699552,0.8263347330533893,0.3347562158716079,,,,0.489387,48.9387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-08,NVTS,BULLISH,B+,6.7,Technology,0.5767316566058838,0.41371471948572797,-42.77692307692307,0.7958249912743981,0.10542253007935504,171033.6136153676,0.5476239669421489,1.863117,1.0915978560797408,0.32145857,-2.73780192,0.43021157,-0.03624388,741282.1056,2533201.3710000003,-2211876.5656,,1.544,1.426,1.36,-0.11917098445595851,0.4964747627307563,0.3676631993532098,610839.16368,3469424.24,,0.38896,38.896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-08,AKAM,BEARISH,B+,6.5,Technology,0.47913573309883334,,-42.5,0.35130079700330086,0.03781918602797344,254695.29686241347,-0.1585743801652892,3.217242,1.7471051597337135,0.43283785,0.0773461,0.41145078,0.07453737,39842.2203,249141.66000000003,1466678.598,,0.533,0.538,0.565,0.06003752345215744,0.48452169500126874,0.3098461942947285,,,,0.507479,50.7479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-08,HIMS,BULLISH,B+,6.5,Consumer Defensive,0.5443961236498847,1.0,44.0,0.18206794368764562,0.10941356607134123,214749.80140108417,,,0.9453344412125845,0.47035252,-0.10049197,0.64634088,-0.07003104,904299.7236,13818590.8397,-17066453.382,,1.063,0.968,0.99,-0.06867356538099714,0.6346663085806366,0.15860044964391967,1979523.3516,7999274.43,,0.485096,48.5096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-08,PENG,BULLISH,B+,6.5,Technology,0.5941225071193215,,-9.776923076923069,0.9432033640198187,0.028644145214928446,48301.68965573236,0.11270661157024797,1.413772,1.128290376784949,0.50696624,1.43560267,0.5245617,0.03152165,83080.3963,456872.1297,-367803.1085,,1.053,1.009,0.981,-0.06837606837606834,0.526187017356067,0.3389172787190861,,,,0.542735,54.2735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-08,FROG,BULLISH,B+,6.2,Technology,0.6147171825856608,,-6.57692307692308,,,,-0.2338842975206611,1.72271,1.6009281384081253,0.40741853,-0.15635203,0.7592228,-0.10922614,25642.486800000002,-263706.9055,705282.8981999999,,0.64,0.606,0.617,-0.03593750000000003,0.5928322548531608,0.2679677320176273,,,,0.366667,36.6667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-08,APLD,BULLISH,B+,6.1,Financial Services,0.5563568792624777,0.24181566257805978,-19.96153846153846,0.1825537627555441,0.18694632576771755,1294644.0981922953,,22.908983,1.2531782985167936,,,,,546348.4358999999,4589168.566500001,-128270.44940000001,,1.086,1.068,1.075,-0.010128913443830682,0.5358050811308843,0.33377020532983837,1271743.0326,9890270.78,,0.637179,63.7179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-08,INBX,BEARISH,B+,6.1,Healthcare,0.22765740629734177,,-91.0,0.05847442834700646,0.1382043510687253,71232.62085669354,,13.876677,0.9372617948193828,,,,,2652.898,65738.8444,-49339.7685,,0.97,0.832,0.821,-0.15360824742268045,0.7528931245745405,0.2646518126332819,,,,0.738462,73.8462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-08,INSM,BULLISH,B+,6.1,Healthcare,0.7389716169019469,0.42709522333678535,-61.8,0.41176606373256025,0.007340253239734204,125132.7855494848,,0.192421,1.9335361732628589,0.59799903,0.2669554,0.90545385,-0.03616604,-12832.040000000005,2240243.0204,-2930849.7183,,0.555,0.516,0.558,0.00540540540540541,0.6274605340089651,-0.2728644163680935,,,,0.546955,54.6955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-08,IONQ,BULLISH,B+,6.1,,0.5477797710440009,1.0,-33.19230769230769,0.26960191122976873,0.31443015996134066,424759.2105766127,,1.081328,0.934419606348763,,,,,239844.24049999996,6364247.2586,-1480273.2164999999,,1.02,1.029,1.033,0.012745098039215589,0.4642481417953116,0.28271518544436663,1025977.3938,7684550.65,,0.624359,62.4359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-08,MDB,BEARISH,B+,6.1,Technology,0.4976088661767685,0.49512402118112037,-32.69230769230769,0.3204176508079331,0.2630091345952395,226005.51414920532,0.018181818181818236,0.826327,1.2837667580118155,0.0,-0.38224493,0.00553022,0.0,11033.738700000002,3275988.6864,-6980062.407500001,,0.866,0.742,0.705,-0.18591224018475755,0.22643840451817862,0.059487420644251054,,,,0.63839,63.839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-08,AXTI,BULLISH,B+,6.0,Technology,0.5493808668642719,0.5379766427530122,43.59230769230769,0.1724998983682144,0.08954315482613084,-10847773.786102543,1.2668388429752067,1.920272,0.4872960942300472,0.57108004,-1.2193779,0.50777882,0.20250747,21426.7464,1202791.9652,-1254833.3795,,1.585,1.531,1.555,-0.0189274447949527,0.39657863926109016,0.6140933122371011,786503.51705,2981803.76,,0.592165,59.2165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-08,KBR,BEARISH,B+,6.0,Industrials,0.0890083514976366,,-20.65384615384616,,,,,31.37305,1.4639663365318165,0.0,-0.08248154,0.0,0.0,-3647.673999999999,619016.7102,-301996.1368,,0.43,0.412,0.399,-0.07209302325581389,0.44285714285714284,-0.15615847078772924,,,,0.756944,75.6944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-11,NVTS,BULLISH,B+,6.5,Technology,0.5752323672441425,0.3460807106453071,-42.81320754716981,,,,0.77138511095204,7.971021,1.1964078460019847,0.23918409,-2.06410383,0.26815324,-0.01724385,670727.5732,2980402.2572,-5342699.2371,,1.329,1.289,1.258,-0.05342362678705791,0.40230144704147125,0.22138593303919027,604989.34692,3022342.74,,0.347619,34.7619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-11,PDFS,BULLISH,B+,6.4,Technology,0.7085454319921347,,-65.11320754716981,,,,-0.5280064423765211,7.1201,0.7916686658350831,0.91511227,2.83734975,0.90151052,0.15311187,16525.2902,120963.2197,-250476.4292,,0.601,0.617,0.646,0.07487520798668892,0.7831149927219796,0.5022894684451523,,,,0.77619,77.619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-11,SHAK,BEARISH,B+,6.4,Consumer Cyclical,0.28809253799146134,,-60.5,,,,,6.839399,1.8340709980426653,0.54286296,0.41118114,0.70431295,0.0389141,-23526.478699999992,1512586.2155,-751562.1702,,0.479,0.487,0.5,0.04384133611691027,0.4606011372867587,0.024829345135398712,,,,0.311111,31.1111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-11,INBX,BEARISH,B+,6.3,Healthcare,0.22765740629734177,,-83.45283018867924,,,,0.1293479314019959,1.345735,0.9638808595255771,0.0,-1.17936955,0.83631921,-0.13820435,3418.1723999999995,96223.2052,-145838.0713,,1.035,0.911,0.893,-0.13719806763285017,0.7579462102689487,0.015069437604648883,,,,0.709524,70.9524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-11,INSM,BULLISH,B+,6.3,Healthcare,0.7389716169019469,0.42709522333678535,-61.8,,,,-0.1821528921616122,2.33367,1.8119928985210807,0.61360316,0.32858866,0.90854792,-0.01304472,4271.129099999998,2331341.2383,-2933010.4263,,0.567,0.511,0.554,-0.022927689594356086,0.4152599594868332,-0.14265623626615104,,,,0.590476,59.0476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-11,QURE,BULLISH,B+,6.3,Healthcare,0.6332036457073481,,3.6849056603773604,0.6799956171763926,0.16034720514821427,161899.06426728494,1.135548880922391,0.274471,0.873951476253168,,,,,234699.14909999998,1145617.4041000002,93437.5503,,1.37,1.419,1.416,0.03357664233576629,0.6778883793759087,0.30191972076788826,,,,0.66,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-11,KBR,BEARISH,B+,6.2,Industrials,0.0890083514976366,,-16.952830188679243,,,,,,0.92376500442105,,,,,90.85540000000037,609939.0625,-350123.743,,0.399,0.388,0.387,-0.030075187969924838,0.8157894736842105,-0.14120511259890448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-11,LASR,BULLISH,B+,6.1,Technology,0.513735576784953,,14.890566037735844,,,,0.3227451682176092,-0.82561,1.622445073102723,0.58339762,0.31443326,0.60836983,0.0,22210.309,289783.7509,-102743.01220000001,,1.023,0.981,0.974,-0.0478983382209188,0.6759068121498083,0.1282051282051282,,,,0.469048,46.9048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-11,MU,BEARISH,B+,6.1,Technology,0.48527988557991497,1.0,-4.099999999999994,0.324147173499605,0.2001103542736642,-1660621.2877659574,0.3333035075161059,1.244717,1.3595666231262304,0.21431671,-0.019072,0.42617588,-0.52163789,43411.4682,15795093.262400001,2354745.4891,,0.967,0.947,0.918,-0.050672182006204686,0.5120920354530187,0.244076368355565,67709867.51784,192444939.94,,0.564815,56.4815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-11,FROG,BULLISH,B+,6.0,Technology,0.636995915632379,,-5.669811320754718,,,,-0.36730493915533274,-0.282294,1.7434215663285824,0.65469025,0.73160416,0.69052339,0.14276152,37592.6002,-47829.314,701487.1349,,0.608,0.59,0.597,-0.018092105263157913,0.7140740740740741,0.2476111654503047,,,,0.580952,58.0952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-11,HIMS,BULLISH,B+,6.0,Consumer Defensive,0.5334107491262825,1.0,10.058490566037737,0.15293882184000548,0.0926161007827994,556495.4192916241,,5.917776,0.9809728123159694,0.41184419,-0.25790103,0.50832603,-0.09581797,551784.3161000002,18796409.6887,-33980288.1731,,0.788,0.805,0.883,0.12055837563451773,0.5757305247671554,-0.05988129329515092,2039280.62116,2118754.96,,0.502083,50.2083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-11,BMNR,BULLISH,B,5.9,Financial Services,0.5545942030227391,0.7827827566906498,6.413207547169812,,,,,1.676614,0.864577077841112,0.47000245,-0.32396469,0.85459904,-0.01710502,2623997.1602000003,33390794.3226,-30795501.258700002,,0.761,0.756,0.803,0.05519053876478323,0.32235419566955953,-0.020408163265306183,3572109.33599,10737056.67,,0.530556,53.0556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-11,WHR,BEARISH,B,5.9,Consumer Cyclical,0.40583460270497196,,-10.645283018867929,,,,,2.778985,1.5324545622436485,0.22525056,-4.4873685,0.82646056,0.02453945,-111236.0145,6778354.3673,-5350808.5862,,0.612,0.61,0.615,0.00490196078431373,0.50609551504306,-0.2714943085492856,,,,0.530556,53.0556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-11,DVA,BEARISH,B,5.7,Healthcare,0.16691377981530703,,-65.95283018867924,,,,-0.1293479314019959,,1.8479973232000648,,,,,8571.4169,-111651.68849999999,589081.5175,,0.306,0.316,0.332,0.08496732026143798,0.4393063583815029,0.2274335842097393,,,,0.6,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-11,AKAM,BEARISH,B,5.6,Technology,0.466825014815724,,-38.72641509433963,,,,-0.32274516821760907,,1.719339040194101,0.43643124,-0.0061686,0.54569684,0.08176523,39382.4168,740259.4184999999,1626818.6184999999,,0.502,0.507,0.535,0.06573705179282874,0.3776690391459075,0.27666023697988423,,,,0.421429,42.1429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-12,SHAK,BEARISH,A-,7.2,Consumer Cyclical,0.22188716830122693,,-58.61320754716981,,,,0.9633233197327713,,1.862590554669156,,,,,-19645.8877,1682398.3298,-1003951.8129,,0.464,0.488,0.509,0.09698275862068961,0.23345454545454544,0.015748031496063086,,,,0.537374,53.7374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-12,WHR,BEARISH,B+,6.5,Consumer Cyclical,0.41715443250264056,,-8.75849056603775,,,,0.13398795378798073,,1.4173872317541927,,,,,-113325.73069999999,6510864.4429,-7591695.025,,0.607,0.619,0.627,0.03294892915980234,0.584717607973422,-0.2770615422038434,,,,0.628283,62.8283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-12,PENG,BULLISH,B+,6.4,Technology,0.5834846544604243,,9.433962264150935,0.8963321503715805,0.027220713215684793,58225.40038668104,0.5675102084676551,3.390289,1.199469225012149,,,,,59218.2895,253566.6329,741882.1238,,1.196,1.097,1.082,-0.09531772575250827,0.47009702176956125,0.2952783650458069,,,,0.538788,53.8788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-12,BOOT,BULLISH,B+,6.3,Consumer Cyclical,0.6788061915516649,,-27.513207547169813,0.04798526166963004,0.013067415008247468,120030.73292822944,-0.3504012913061023,0.249034,1.3971917355242784,0.44771383,-0.0074613,0.92173332,-0.03868294,5490.8776,127036.9139,-1143816.5922,,0.977,0.668,0.627,-0.35823950870010235,0.8503824091778203,-0.028877152068043133,,,,0.647138,64.7138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-12,OUST,BULLISH,B+,6.3,Technology,0.6339263580783855,,-0.3698113207547209,0.701084104460097,0.0,59970.53779631304,0.21706425961745104,25.389591,1.5367636103265687,,,,,187455.2765,821075.9411,-1547518.7602,,0.98,1.01,1.03,0.051020408163265356,0.4486183553434691,0.22166874221668736,,,,0.480606,48.0606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-12,QURE,BULLISH,B+,6.3,Healthcare,0.6332036457073481,,3.6849056603773604,,,,,4.319026,0.844196385185719,0.95448696,3.98704031,0.40293987,0.0,253612.29780000003,1056831.8222,782216.2698,,1.206,1.326,1.33,0.10281923714759546,0.6582495709732777,0.2972593113141251,,,,0.805556,80.5556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-12,QS,BULLISH,B+,6.1,Consumer Cyclical,0.5824725367261414,,-9.816981132075469,0.33522186567414575,0.04549691774210568,496685.02781686373,-0.13398795378798067,1.18053,1.597871756108136,,,,,4908398.7951,10342642.442300001,-32964000.903,,0.92,0.932,0.956,0.03913043478260861,0.4078340446991968,0.1812865497076024,549931.1408,3449088.01,,0.44303,44.303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-12,HIMS,BULLISH,B+,6.0,,0.5228364515530928,1.0,-7.009433962264154,0.12784765037376392,0.10961956386817691,742416.6416520854,,0.046979,1.3081879726528556,0.46741764,0.30419872,0.51897558,-0.10549343,201045.10530000017,20224786.1613,-47700999.0898,,0.808,0.8,0.848,0.04950495049504941,0.4753625939379298,-0.08831691788648853,2061053.2276,-1113947.09,,0.633333,63.3333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-12,ALAB,BULLISH,B,5.8,Technology,0.5264696431224686,1.0,32.845283018867924,0.09133885326662182,0.3067760581358451,-373854.52032034186,0.0,3.650274,0.965465478593297,,,,,26858.5114,2244564.0327000003,-48861.07600000012,,0.889,0.872,0.887,-0.002249718785151858,0.40692804374381947,0.2218951926655164,,,,0.504242,50.4242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-12,NVTS,BULLISH,B,5.7,Technology,0.573094648386003,0.2608072611955411,-50.913207547169804,0.5885261406968461,0.13566847836219506,122977.05471513486,1.349263915753277,-0.598614,1.3968362290583052,,,,,723968.9473000001,2493007.3608,-2907002.1564,,1.413,1.314,1.28,-0.09412597310686482,0.35655448859131356,0.30410577592205984,440067.60252,3095489.74,,0.613333,61.3333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-12,NXT,BEARISH,B,5.7,Technology,0.47335373946027476,0.0,31.858490566037734,0.007443561073698778,0.15567163687807398,-64902.51592709056,-0.1116215344938749,,0.7946173420685118,0.73696955,0.03284923,0.21115773,0.0,11442.865099999999,68381.0865,2044089.9474,,0.781,0.756,0.765,-0.02048655569782332,0.5857225961938004,0.2075498883365752,,,,0.619529,61.9529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-12,PDFS,BULLISH,B,5.6,Technology,0.6920002566367495,,-65.11320754716981,,,,-0.13203846980442724,,1.3245933586174954,,,,,16170.9146,105063.99930000001,-349778.17860000004,,0.622,0.591,0.611,-0.017684887459807088,0.5258215962441315,0.5201535508637236,,,,0.624242,62.4242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-12,LUNR,BULLISH,B,5.5,Industrials,0.5647957285418352,0.0,54.27169811320755,0.33105901771984586,0.16362720667982592,451801.10700656415,,,1.5040203677019905,0.36740266,-1.0486391,0.45208639,-0.07002739,246170.81449999998,2257685.6454,-1307125.7223,,1.24,1.177,1.157,-0.06693548387096772,0.5984517196548871,0.2647058823529412,457813.518,2771615.06,,0.441667,44.1667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-12,NOK,BULLISH,B,5.5,Technology,0.5612564128100919,0.6132466744559284,-30.700000000000003,0.0,0.0,-980214.6038961036,-0.08448850204169352,0.090729,1.4208370458270958,,,,,14652978.966700003,52721072.6505,-3947060.2931,,0.789,0.715,0.716,-0.09252217997465154,0.23863884188757284,0.16753381893860558,4491024.51492,28347773.14,,0.439394,43.9394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-12,PSIX,BEARISH,B,5.5,Industrials,0.4812623418612253,,-43.4,,,,,,1.8245572868233477,1.0,0.17783945,1.0,0.0,1491.675299999999,243055.3828,-1125950.6990999999,,1.001,0.982,0.984,-0.01698301698301689,0.46141649048625794,-0.340033500837521,,,,0.283333,28.3333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-13,BOOT,BULLISH,A,7.6,Consumer Cyclical,0.7074971193669825,,-16.418867924528314,0.04798526166963004,0.013067415008247468,120030.73292822944,0.0,12.99194,1.034165023934589,0.81370887,0.61055488,0.93266948,0.15239605,10150.153199999999,130803.2428,-3063749.4795999997,,0.958,0.619,0.595,-0.37891440501043844,0.9197604790419162,-0.03021978021978026,,,,0.869444,86.9444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-13,TSEM,BULLISH,B+,6.7,Technology,0.5798305804966098,0.6841744616914418,7.1679245283018815,0.48739036493329607,0.008276870390063399,-571349.4666684731,-0.10577649563843676,1.619284,1.6523677509551968,0.32142292,-0.4427706,0.58729791,0.03532087,14544.034000000001,225831.72699999998,8127324.585,,0.913,0.865,0.87,-0.04709748083242063,0.38156204848290254,0.2881548974943052,,,,0.433333,43.3333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-13,LUNR,BULLISH,B+,6.3,Industrials,0.5601147894559415,0.4520714659168124,54.74528301886792,0.5059110666633756,0.12723274892169564,-653245.9721112414,,0.110023,1.4827067062674024,0.37588325,-0.77453837,0.62098663,-0.12514247,220835.5916,1810809.9893,4172996.8067,,1.188,1.171,1.147,-0.03451178451178445,0.6834686483484516,0.2608089260808926,181873.01088,2928273.18,,0.333333,33.3333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-13,MSTR,BULLISH,B+,6.3,Technology,0.5434564503114145,0.8792916755128595,-24.20377358490566,0.23099128188371823,0.17725658467511396,-1646111.2576975962,0.7850813929528128,-0.705726,0.9870150880400018,,,,,374052.39219999994,38836452.3802,-81999629.7312,,0.695,0.706,0.728,0.04748201438848926,0.6317977150262042,0.10005293806246694,32668449.54215,302740944.96,,0.603333,60.3333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-13,OUST,BULLISH,B+,6.3,Technology,0.6339263580783855,,-53.2,,,,0.3887629644893193,1.653518,1.867558645335086,0.82868769,1.73131039,0.81397447,-0.01160023,139301.00029999999,495729.8798,691037.9437,,0.993,1.009,1.051,0.05840886203423962,0.5239949604856259,0.2837702334909039,,,,0.630952,63.0952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-13,PENG,BULLISH,B+,6.3,Technology,0.5514209025817869,,9.433962264150935,,,,0.7273851226045743,1.445606,1.222914484434405,0.52747429,1.53626218,0.52901504,0.0287629,82699.06869999999,585074.173,-214787.46260000003,,1.074,1.133,1.097,0.02141527001862189,0.4177284710017575,0.2528982212573937,,,,0.578571,57.8571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-13,RXT,BULLISH,B+,6.2,Technology,0.6742887567615237,,-55.60377358490566,0.3507116160685222,0.08333888925928395,-94270.25745243923,0.0,1.013027,1.7256429808541807,0.76291706,2.52906604,0.53382144,0.05840554,1698580.1437999997,912616.9317000001,-7904755.446899999,,1.866,1.653,1.672,-0.10396570203644168,0.4878336298932384,0.4378074490513001,,,,0.652778,65.2778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-13,ALAB,BULLISH,B+,6.1,Technology,0.5601511856364146,1.0,33.345283018867924,0.10938327637049786,0.18993027566847467,-317624.1381510708,-0.08070609245140467,1.589886,1.2742986876951257,0.53940187,0.12669777,0.80069528,0.00958855,31142.5926,2150707.5801999997,2355161.3315,,0.917,0.857,0.883,-0.03707742639040352,0.2961676142345757,0.2419248516809493,2583594.66246,17542592.4,,0.594444,59.4444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-13,QS,BULLISH,B+,6.1,Consumer Cyclical,0.5824725367261414,,-4.156603773584905,,,,1.0193338437978559,3.434896,1.367371674311164,0.36442272,0.02655654,0.41479988,-0.0981771,5487213.6998,9698151.1394,-55694906.5281,,0.87,0.924,0.896,0.029885057471264395,0.3902353966870096,0.20090411991004464,463437.0114,3929541.31,,0.485714,48.5714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-13,WYFI,BULLISH,B+,6.0,Technology,0.5014060013178516,,18.462264150943398,0.5711265946948353,0.18636947726507042,31037.1046057868,0.7740916271721959,,1.713480510002861,0.95141667,5.18280444,0.82758603,0.12500333,85381.0744,335253.9483,-2513607.0541999997,,0.05,0.042,0.043,-0.14000000000000012,0.5663933851867423,0.4133422728796513,,,,0.664815,66.4815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-13,DOCS,BEARISH,B,5.6,Healthcare,0.4335786014546881,,-42.51132075471698,0.0,0.40441736275478807,-62259.08829297255,,1.50608,1.6738573155839975,0.96253999,1.39011911,0.5213896,0.0,-154542.048,1719152.1559000001,-20748161.330399998,,0.666,0.529,0.656,-0.015015015015015027,0.5375635876840696,-0.4314342971657601,,,,0.378125,37.8125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-13,F,BULLISH,B,5.6,Consumer Cyclical,0.6007105736350778,,-7.900000000000006,0.44011079868247344,0.0,-243180.52796815173,-0.23066615620214395,1.567977,1.7570882794265432,0.58488488,0.015714,0.66880697,0.02178196,8099980.826200001,35454157.7147,23348310.2379,,0.44,0.433,0.43,-0.02272727272727275,0.3589707256375399,0.1780258921843962,1235553.1804,16739681.43,,0.481481,48.1481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
